"w1","prediction","rank"
"childhood","home",9
"childhood","in",4
"childhood","is",8
"children","a",21
"children","all",7
"children","and",223
"children","are",100
"children","as",21
"children","at",25
"children","become",3
"children","but",16
"children","can",13
"children","could",7
"children","do",17
"children","follow",3
"children","for",17
"children","from",31
"children","get",7
"children","grow",8
"children","has",6
"children","have",43
"children","he",18
"children","i",34
"children","in",131
"children","is",22
"children","need",7
"children","no",7
"children","of",63
"children","on",14
"children","or",13
"children","say",3
"children","should",11
"children","so",6
"children","that",20
"children","the",36
"children","they",13
"children","this",8
"children","to",92
"children","under",16
"children","walking",3
"children","was",10
"children","we",21
"children","when",10
"children","who",76
"children","will",27
"children","with",48
"children","without",5
"children","would",8
"childrens","and",8
"childrens","book",40
"childrens","hospital",49
"childrens","library",3
"childrens","literature",4
"childrens","lives",5
"childs","birth",3
"childs","health",5
"childs","life",7
"chile","sauce",5
"chili","and",10
"chili","cheese",7
"chili","or",4
"chili","peppers",22
"chili","powder",5
"chill","for",7
"chill","in",9
"chill","out",22
"chill","the",4
"chilly","weather",4
"chime","in",11
"chimed","in",9
"chin","and",4
"china","a",7
"china","and",63
"china","but",10
"china","does",3
"china","for",14
"china","has",11
"china","is",22
"china","it",4
"china","now",4
"china","or",11
"china","the",16
"china","to",15
"china","was",5
"china","with",7
"chinese","and",23
"chinese","food",38
"chinese","in",6
"chinese","new",19
"chinese","people",4
"chinese","restaurant",8
"chip","in",13
"chip","on",7
"chip","or",3
"chips","and",40
"chips","are",6
"chips","in",8
"chips","on",8
"chips","or",9
"chips","to",4
"chips","will",3
"chips","with",8
"chock","full",12
"chocolate","a",3
"chocolate","and",61
"chocolate","bar",4
"chocolate","bars",7
"chocolate","brown",7
"chocolate","cake",29
"chocolate","chip",52
"chocolate","chips",33
"chocolate","covered",20
"chocolate","croissant",3
"chocolate","ganache",8
"chocolate","ice",7
"chocolate","in",15
"chocolate","is",8
"chocolate","layer",3
"chocolate","milk",17
"chocolate","or",9
"chocolate","peanut",5
"chocolate","pudding",5
"chocolate","sauce",4
"chocolate","stout",5
"chocolate","with",17
"chocolates","i",3
"choice","a",5
"choice","about",3
"choice","and",29
"choice","as",6
"choice","awards",11
"choice","between",9
"choice","but",51
"choice","by",5
"choice","for",58
"choice","from",8
"choice","he",9
"choice","i",21
"choice","if",7
"choice","in",26
"choice","is",30
"choice","it",11
"choice","of",105
"choice","on",9
"choice","the",17
"choice","this",4
"choice","to",37
"choice","was",13
"choice","we",5
"choice","with",7
"choice","you",10
"choices","about",3
"choices","and",24
"choices","are",15
"choices","at",6
"choices","because",3
"choices","can",4
"choices","for",9
"choices","in",17
"choices","of",10
"choices","that",14
"choices","they",4
"choices","to",14
"choices","we",4
"choices","you",10
"choir","and",13
"choked","up",12
"cholesterol","and",10
"chomping","at",3
"choose","a",50
"choose","an",9
"choose","as",3
"choose","between",23
"choose","from",55
"choose","how",7
"choose","not",13
"choose","one",10
"choose","the",70
"choose","their",8
"choose","to",151
"choose","what",14
"choose","which",9
"choose","who",4
"choose","will",3
"choose","your",26
"chooses","a",3
"chooses","to",17
"chooses","you",3
"choosing","a",22
"choosing","between",6
"choosing","not",4
"choosing","the",21
"choosing","to",27
"choosing","your",4
"chop","house",4
"chopped","onion",5
"chopped","up",6
"chopping","block",10
"chops","and",3
"chops","with",5
"choreographer","and",4
"choreography","is",5
"chores","and",10
"chorus","and",10
"chorus","is",3
"chorus","of",17
"chose","a",23
"chose","for",6
"chose","not",22
"chose","that",3
"chose","the",37
"chose","this",14
"chose","to",105
"chosen","by",23
"chosen","for",11
"chosen","from",8
"chosen","in",6
"chosen","one",7
"chosen","to",60
"chris","and",8
"chris","brown",50
"chris","carter",4
"chris","christie",37
"chris","evans",9
"chris","is",8
"chris","rock",12
"chris","was",8
"chris","you",3
"christ","and",18
"christ","as",7
"christ","has",4
"christ","he",3
"christ","i",13
"christ","in",8
"christ","the",8
"christian","and",17
"christian","bale",9
"christian","church",9
"christian","faith",8
"christian","is",6
"christian","louboutin",3
"christian","to",3
"christian","who",5
"christianity","and",4
"christianity","is",6
"christians","and",11
"christians","have",4
"christians","is",3
"christians","who",6
"christina","aguilera",9
"christmas","a",3
"christmas","album",6
"christmas","and",49
"christmas","at",10
"christmas","break",11
"christmas","but",7
"christmas","cards",20
"christmas","comes",3
"christmas","cookies",4
"christmas","day",31
"christmas","dinner",6
"christmas","eve",71
"christmas","for",10
"christmas","gift",15
"christmas","holiday",5
"christmas","i",28
"christmas","in",15
"christmas","is",32
"christmas","lights",15
"christmas","morning",11
"christmas","music",13
"christmas","on",7
"christmas","party",16
"christmas","present",18
"christmas","presents",10
"christmas","season",10
"christmas","she",8
"christmas","shopping",15
"christmas","show",4
"christmas","so",6
"christmas","story",8
"christmas","the",9
"christmas","this",9
"christmas","time",8
"christmas","to",43
"christmas","tree",56
"christmas","was",14
"christmas","we",8
"christmas","when",5
"christmas","wish",4
"christmas","with",16
"christopher","walken",3
"chrome","and",7
"chronic","illness",4
"chronic","pain",10
"chronically","ill",5
"chronicle","of",4
"chronicle","the",3
"chuck","colson",6
"chuck","e",5
"chuck","is",6
"chuck","norris",35
"chuck","the",3
"chunk","of",41
"chunks","of",37
"church","a",9
"church","and",89
"church","as",9
"church","at",19
"church","but",5
"church","for",18
"church","from",4
"church","has",16
"church","he",6
"church","i",15
"church","in",71
"church","is",29
"church","it",8
"church","leaders",9
"church","my",4
"church","of",56
"church","on",24
"church","or",9
"church","service",6
"church","services",4
"church","street",9
"church","that",8
"church","the",13
"church","this",6
"church","to",20
"church","was",11
"church","where",11
"church","with",11
"churches","are",8
"cia","and",6
"cia","operative",3
"cider","and",8
"cider","vinegar",14
"cigar","and",5
"cigarette","and",9
"cigarettes","and",12
"cigarettes","in",5
"cigars","and",5
"cincinnati","bengals",15
"cincinnati","but",4
"cincinnati","ohio",5
"cincinnati","reds",16
"cincinnati","the",6
"cinco","de",147
"cinema","in",3
"cinema","is",7
"cinnamon","and",20
"cinnamon","rolls",11
"cinnamon","stick",5
"cinnamon","sugar",4
"cinnamon","toast",7
"circle","and",24
"circle","around",4
"circle","in",13
"circle","is",8
"circle","of",42
"circle","on",5
"circle","the",14
"circle","was",4
"circle","with",4
"circles","in",8
"circling","the",5
"circuit","breaker",4
"circumstances","and",11
"circumstances","but",3
"circumstances","he",3
"circumstances","is",4
"circumstances","the",4
"circus","and",7
"circus","in",8
"citations","to",3
"cited","as",11
"cited","for",22
"cited","the",22
"cities","a",4
"cities","across",5
"cities","and",49
"cities","for",5
"cities","have",10
"cities","in",34
"citizen","of",9
"citizens","in",12
"citizens","of",29
"citizens","to",24
"citizenship","and",4
"citizenship","in",5
"citrus","fruit",4
"citrus","fruits",9
"city","a",34
"city","and",222
"city","are",10
"city","area",11
"city","as",29
"city","at",19
"city","be",5
"city","built",4
"city","but",25
"city","by",5
"city","center",20
"city","centre",9
"city","coffers",5
"city","council",208
"city","does",12
"city","during",5
"city","for",46
"city","full",5
"city","hall",120
"city","has",86
"city","have",9
"city","he",13
"city","health",3
"city","i",39
"city","in",89
"city","is",109
"city","it",21
"city","later",4
"city","life",9
"city","lights",9
"city","like",9
"city","limits",18
"city","many",6
"city","mayor",10
"city","new",4
"city","nj",9
"city","not",8
"city","of",287
"city","on",32
"city","one",4
"city","or",18
"city","ordinance",8
"city","park",14
"city","people",5
"city","rollers",3
"city","school",20
"city","schools",22
"city","services",6
"city","should",15
"city","since",4
"city","so",12
"city","state",4
"city","still",6
"city","streets",10
"city","teachers",3
"city","that",42
"city","the",56
"city","there",3
"city","this",16
"city","thunder",9
"city","to",71
"city","usa",4
"city","was",41
"city","we",14
"city","what",6
"city","where",21
"city","which",15
"city","will",40
"city","with",34
"city","would",21
"citys","public",6
"ciudad","juarez",3
"civic","and",7
"civic","duty",3
"civil","disobedience",6
"civil","engineering",4
"civil","law",3
"civil","liberties",25
"civil","litigation",5
"civil","right",4
"civil","rights",115
"civil","service",13
"civil","union",5
"civil","war",90
"civilian","life",4
"civilization","and",5
"claim","for",11
"claim","i",4
"claim","is",7
"claim","it",11
"claim","that",49
"claim","the",30
"claim","they",9
"claim","to",57
"claim","with",4
"claimed","by",6
"claimed","he",10
"claimed","responsibility",8
"claimed","that",34
"claimed","the",32
"claimed","they",8
"claimed","to",20
"claiming","that",28
"claiming","the",7
"claiming","they",8
"claiming","to",17
"claims","and",12
"claims","are",4
"claims","he",13
"claims","in",9
"claims","it",7
"claims","of",18
"claims","that",37
"claims","the",20
"claims","there",4
"claims","to",25
"claire","and",5
"clam","chowder",5
"clarifications","and",3
"clarify","the",7
"clarity","in",3
"clarity","of",6
"clark","gable",4
"clark","to",7
"clash","of",20
"class","a",61
"class","action",6
"class","and",81
"class","are",4
"class","as",15
"class","at",55
"class","because",5
"class","but",17
"class","by",8
"class","for",34
"class","from",11
"class","had",5
"class","he",12
"class","i",68
"class","in",45
"class","is",64
"class","it",21
"class","last",10
"class","now",6
"class","of",82
"class","on",37
"class","people",3
"class","she",5
"class","since",4
"class","sizes",15
"class","so",8
"class","taught",6
"class","that",25
"class","the",15
"class","then",8
"class","they",3
"class","this",26
"class","to",24
"class","tomorrow",16
"class","warfare",8
"class","was",18
"class","we",17
"class","what",7
"class","when",9
"class","where",6
"class","which",9
"class","while",4
"class","will",22
"class","with",31
"class","you",6
"classes","and",34
"classes","are",18
"classes","at",29
"classes","but",7
"classes","for",33
"classes","from",5
"classes","in",28
"classes","offered",3
"classes","on",15
"classes","they",3
"classes","this",11
"classes","to",12
"classes","we",5
"classes","will",9
"classes","with",10
"classic","album",3
"classic","and",8
"classic","films",4
"classic","in",15
"classic","look",4
"classic","series",3
"classic","that",3
"classical","and",4
"classical","guitar",6
"classical","music",20
"classical","to",3
"classics","and",6
"classification","system",5
"classified","as",11
"classified","information",4
"classroom","and",11
"classroom","for",5
"classroom","i",6
"classy","and",9
"clause","in",11
"clay","in",4
"clay","is",5
"clean","air",15
"clean","and",62
"clean","as",5
"clean","clothes",4
"clean","for",4
"clean","house",11
"clean","it",27
"clean","lines",8
"clean","or",5
"clean","out",13
"clean","sweep",3
"clean","the",51
"clean","their",3
"clean","them",4
"clean","up",87
"clean","water",22
"clean","your",13
"cleaned","and",8
"cleaned","out",14
"cleaned","the",11
"cleaned","up",23
"cleaner","and",6
"cleaning","and",26
"cleaning","is",5
"cleaning","it",4
"cleaning","out",20
"cleaning","the",23
"cleaning","to",4
"cleaning","up",39
"cleans","up",4
"cleanse","the",3
"clear","about",9
"clear","and",50
"clear","cut",7
"clear","for",5
"clear","from",16
"clear","i",21
"clear","it",9
"clear","message",8
"clear","my",15
"clear","of",20
"clear","on",15
"clear","out",11
"clear","plastic",6
"clear","skies",11
"clear","that",118
"clear","the",58
"clear","this",6
"clear","though",3
"clear","to",22
"clear","understanding",4
"clear","up",15
"clear","water",3
"clear","we",6
"clear","when",10
"clear","why",6
"clear","winner",4
"clear","with",5
"cleared","a",4
"cleared","the",30
"cleared","to",7
"cleared","up",9
"clearing","the",15
"clearly","a",14
"clearly","did",7
"clearly","does",3
"clearly","has",9
"clearly","i",23
"clearly","in",14
"clearly","is",4
"clearly","it",7
"clearly","not",22
"clearly","the",31
"clearly","they",3
"clears","the",5
"clearwater","revival",4
"cleft","lip",4
"clerks","are",5
"cleveland","and",52
"cleveland","has",17
"cleveland","is",25
"cleveland","oh",6
"cleveland","to",12
"cleveland","was",8
"cleveland","with",6
"clever","little",5
"click","a",5
"click","here",64
"click","of",5
"click","on",109
"click","the",47
"click","to",10
"clicked","on",21
"clicking","on",24
"clicking","through",4
"clicks","through",3
"client","and",14
"client","base",4
"client","has",6
"client","in",11
"client","is",11
"client","of",3
"client","on",6
"client","that",8
"client","to",12
"client","was",11
"client","who",4
"clients","and",30
"clients","are",18
"clients","home",3
"clients","in",8
"clients","through",3
"clients","to",16
"clients","were",4
"clients","who",12
"cliff","and",5
"climate","as",3
"climate","change",63
"climate","is",4
"climb","a",5
"climb","aboard",6
"climb","in",3
"climb","into",6
"climb","on",9
"climb","out",8
"climb","the",15
"climb","up",12
"climbed","in",6
"climbed","percent",10
"climbing","a",6
"climbing","and",6
"climbing","in",4
"climbing","is",3
"climbing","out",4
"climbing","the",15
"climbing","up",10
"clinch","the",11
"cling","to",19
"clinging","to",15
"clinic","and",11
"clinic","for",7
"clinic","to",6
"clinical","trial",9
"clint","eastwood",9
"clint","eastwoods",3
"clinton","and",8
"clinton","was",7
"clip","of",17
"clippers","the",3
"clips","of",8
"clips","to",5
"clock","and",18
"clock","back",4
"clock","is",13
"clock","on",5
"clock","the",3
"clock","to",8
"clock","tower",4
"clock","was",4
"clock","with",5
"clogging","the",7
"clogging","up",4
"close","and",42
"close","as",23
"close","at",43
"close","attention",14
"close","behind",6
"close","by",25
"close","encounters",6
"close","enough",32
"close","eye",7
"close","for",12
"close","friend",27
"close","friends",35
"close","his",4
"close","i",20
"close","in",23
"close","it",13
"close","match",4
"close","my",13
"close","of",14
"close","on",24
"close","one",9
"close","or",6
"close","our",7
"close","out",29
"close","personal",5
"close","proximity",7
"close","second",7
"close","so",6
"close","that",8
"close","the",92
"close","they",6
"close","this",11
"close","to",532
"close","together",12
"close","up",22
"close","we",8
"close","with",13
