"item","Frequency"
"down for the",26
"down for two",3
"down from last",5
"down from the",27
"down her face",3
"down in a",20
"down more than",4
"down on the",61
"down one of",8
"down the hall",27
"down the middle",14
"down the road",57
"down the street",68
"down there in",8
"down this road",3
"down to a",40
"down to is",3
"down to it",14
"down to one",15
"down to the",205
"down to this",12
"down to two",5
"down to write",5
"down with a",33
"down with the",18
"downtown los angeles",5
"dozen or so",10
"draft of a",4
"drain on the",3
"drama about a",3
"dream come true",43
"dressed as a",7
"dressed up in",4
"drink at the",4
"drive and the",4
"drive back to",6
"drive down the",3
"drive her to",3
"drive to make",3
"drive to the",22
"driven by the",5
"driven out of",3
"driving all over",3
"driving down to",6
"driving through the",3
"driving to the",11
"drop out of",10
"drove up to",5
"drowned in the",4
"due out in",4
"due to a",52
"due to injury",6
"due to rain",6
"due to the",157
"dumb as a",4
"during and after",11
"during his time",7
"during that time",18
"during the day",85
"during the first",13
"during the game",17
"during the holiday",11
"during the next",6
"during the s",15
"during the season",5
"during the summer",24
"during the winter",12
"during the year",11
"during their stay",3
"during this time",21
"during world war",10
"duty for the",4
"dye my hair",16
"e th st",9
"each and every",68
"each day is",7
"each day she",3
"each month and",6
"each of us",23
"each one of",26
"each other and",73
"each other for",23
"each other in",28
"each other through",4
"each other to",14
"each other with",14
"each time you",8
"each year and",3
"eager to share",6
"earlier in the",50
"earlier than usual",7
"earlier this month",18
"earlier this week",29
"earlier this year",44
"early days of",5
"early in life",6
"early in the",75
"early next year",7
"early sunday morning",6
"early this morning",20
"early this year",8
"early to say",4
"early to tell",4
"early with a",5
"earned the right",4
"earth and the",10
"earthquake and tsunami",5
"earthquake in japan",4
"ease the pain",4
"easier for people",3
"easier for the",7
"easier in the",3
"easier to deal",3
"east and the",5
"east and west",13
"east los angeles",3
"east of the",8
"easy to do",19
"easy to make",42
"easy to see",20
"easy to think",3
"easy way to",24
"eat a lot",7
"eat and drink",12
"eat or drink",7
"eat with a",4
"economic growth and",5
"economy and the",6
"edge of the",56
"edition of the",20
"education in the",6
"education of our",3
"eerily similar to",3
"effect of the",14
"effective way to",4
"effects of the",13
"effort and a",3
"effort to make",7
"eggs in a",4
"eight of the",6
"either at the",3
"either because they",4
"either side of",14
"election will be",3
"elementary school in",9
"elementary school teacher",5
"else can be",4
"else i can",9
"else in the",35
"else is there",12
"else to try",3
"else you need",4
"elsewhere in the",9
"email address to",10
"email from a",10
"email sent to",3
"email with the",7
"embark on a",8
"embarked on a",5
"embarking on a",8
"embarrassed to talk",3
"emerged from the",5
"employees at the",3
"en route to",32
"encourage them to",7
"encourages students to",3
"end it was",9
"end of a",44
"end of april",12
"end of february",9
"end of his",11
"end of last",11
"end of march",17
"end of next",5
"end of that",13
"end of the",589
"end of their",7
"end of year",10
"end of your",16
"end to a",9
"end to the",27
"end up as",5
"end up being",32
"end up in",42
"end up with",52
"ended in a",6
"ended up being",33
"ended up getting",11
"ended up going",8
"ended up in",26
"ended up on",6
"ended with a",11
"ended with the",7
"endorse gay marriage",3
"ends up at",4
"ends up being",7
"energy for the",5
"energy in the",9
"energy of the",8
"engage in a",6
"engage with the",4
"engaged in a",8
"engaged in an",3
"engaging with the",4
"enjoy doing it",4
"enough about me",4
"enough but it",6
"enough evidence to",4
"enough for a",23
"enough for me",45
"enough for the",13
"enough for this",8
"enough for you",22
"enough money to",21
"enough people to",7
"enough time to",33
"enough to carry",3
"enough to cover",6
"enough to do",18
"enough to follow",5
"enough to get",29
"enough to have",28
"enough to help",7
"enough to hold",10
"enough to keep",16
"enough to love",4
"enough to make",43
"enough to meet",4
"enough to put",5
"enough to stop",5
"ensure that the",17
"enter into the",7
"entered into a",7
"entered the game",4
"entirely different direction",3
"entrance to the",8
"entry in the",6
"entry into the",10
"episode of this",3
"equal to the",7
"equivalent of a",11
"era with the",3
"errors in the",3
"especially for a",7
"especially if they",8
"especially in the",28
"especially since it",6
"especially those who",5
"especially when i",16
"especially with a",3
"especially with the",12
"essence of the",6
"essential part of",4
"essentially the same",8
"established itself as",4
"estimated to be",6
"eve of the",3
"even a bit",8
"even a little",17
"even after the",13
"even begin to",19
"even better in",6
"even go to",11
"even had some",3
"even have a",47
"even if he",24
"even if it",93
"even if she",13
"even if the",45
"even if they",49
"even if we",21
"even if you",106
"even in a",12
"even in the",40
"even know when",3
"even know where",6
"even made a",5
"even make it",8
"even more excited",9
"even more important",6
"even more of",13
"even more so",20
"even more than",17
"even the best",6
"even the most",17
"even think about",16
"even though he",27
"even though im",28
"even though it",56
"even though she",18
"even though that",7
"even though thats",4
"even though the",54
"even though they",25
"even though this",12
"even though we",35
"even to the",11
"even when the",22
"even when we",11
"even with a",14
"even with that",4
"even with the",35
"evening with a",8
"evening with the",5
"event at the",20
"event for the",7
"event it was",5
"event of the",11
"event will be",12
"event will feature",3
"events at the",6
"events from the",3
"events in a",4
"events that are",6
"ever been a",11
"ever come to",11
"ever get the",9
"ever get to",17
"ever had but",4
"ever had to",7
"ever in the",12
"ever made it",3
"ever seen and",8
"ever since i",34
"ever since it",3
"ever there was",5
"ever thought about",5
"ever tried to",7
"every corner of",5
"every day and",43
"every day for",25
"every day he",4
"every day i",34
"every day of",28
"every day on",6
"every day that",15
"every day with",4
"every game is",3
"every inch of",4
"every minutes i",4
"every morning and",7
"every night to",5
"every now and",60
"every one of",54
"every other year",4
"every part of",10
"every right to",5
"every saturday night",3
"every single day",48
"every time but",3
"every time he",18
"every time it",8
"every time she",13
"every time we",32
"every tuesday and",3
"every year and",11
"every year for",7
"every year since",6
"every year when",7
"everyone else in",16
"everyone else was",12
"everyone else who",6
"everyone in that",4
"everyone in the",50
"everyone in this",11
"everyone is welcome",6
"everyone knew that",7
"everyone know that",6
"everyone seemed to",3
"everyone to the",3
"everyone wants to",14
"everyone who has",31
"everyone who knows",4
"everyone will get",4
"everyone would have",3
"everything about it",8
"everything else is",15
"everything from the",10
"everything has been",5
"everything he does",8
"everything i can",10
"everything i had",8
"everything in my",14
"everything in our",3
"everything in the",33
"everything on the",11
"everything seems to",5
"everything that happens",9
"everything they need",3
"everywhere i went",5
"evidence of a",6
"evidence suggests that",5
"evidence that the",13
"exactly one year",5
"exactly the kind",4
"exactly what happened",8
"exactly what i",83
"exactly what it",13
"exactly what we",12
"example of a",27
"example of how",19
"example of the",27
"example of what",11
"except for my",7
"except for the",68
"exceptions to the",4
"exchange for a",7
"excited about it",31
"excited about that",8
"excited about the",87
"excited about this",34
"excited for him",3
"excited to go",29
"excited to see",178
"excited to try",12
"excuse to go",9
"executive director of",17
"executive of the",3
"executive vice president",5
"exhibit on the",4
"existed in the",5
"existence of a",5
"expect the best",5
"expect them to",10
"expect to be",16
"expect to have",5
"expected to be",31
"expected to get",3
"expected to last",4
"expected to open",5
"expected to see",6
"expects it to",3
"experience for me",7
"experience in a",3
"experience to the",3
"experiences as a",5
"expression of the",6
"eye of the",15
"eye on the",16
"eyes of a",4
"eyes of the",17
"eyes on the",17
"eyes on you",3
"eyes to the",8
"eyes were on",4
"fabric of the",9
"face in the",11
"face of the",38
"face time with",3
"face to face",32
"facebook is a",4
"facebook page in",3
"faced with a",5
"fact i dont",10
"fact i was",9
"fact of life",3
"fact that a",8
"fact that im",24
"fact that it",30
"fact that she",12
"fact that the",66
"fact that there",8
"fact that this",16
"fact when i",4
"failed to do",6
"failed to mention",4
"fair amount of",12
"fair share of",20
"fair to say",11
"fall back on",4
"fall back to",6
"fall in love",91
"fall into the",14
"fallen out of",8
"falling in love",40
"falling into the",8
"falls in love",16
"falls in the",5
"falls into the",6
"falls to the",5
"false sense of",7
"familiar with the",36
"families and friends",8
"families of the",8
"family and friends",105
"family and that",5
"family and the",15
"family friends and",14
"family from the",6
"family had a",4
"family in the",10
"family its a",3
"family member to",4
"family members and",9
"family of the",8
"fan of his",4
"fan of the",63
"fans a few",3
"fans need to",5
"fans of the",23
"fans on the",6
"fans who were",3
"far as i",49
"far as the",27
"far as to",20
"far away as",8
"far away but",4
"far cry from",8
"far from home",11
"far from the",30
"far in the",6
"far more likely",6
"far this month",4
"far this season",5
"far this year",13
"far too few",3
"far too long",14
"far too many",15
"far weve come",3
"farm bureau and",3
"farmers market and",8
"farmers market in",3
"fast and the",3
"fast enough to",6
"faster than the",17
"fastest way to",5
"fat and happy",5
"fate of the",6
"father and daughter",3
"father and the",6
"father is a",4
"father of the",7
"fault it was",3
"fave is the",3
"favor of the",16
"favorite of the",7
"favorite tv show",5
"fear is that",6
"fear of being",11
"featured at the",5
"feb at the",3
"february at the",3
"federal and state",5
"federal law enforcement",3
"fee for a",4
"feel a bit",16
"feel as if",29
"feel bad about",9
"feel for the",10
"feel free to",255
"feel it is",9
"feel like a",145
"feel like i",195
"feel like im",146
"feel like talking",5
"feel like the",47
"feel like theres",8
"feel like they",18
"feel like this",23
"feel like were",6
"feel like you",37
"feel more comfortable",9
"feel more confident",3
"feel obligated to",8
"feel of a",4
"feel of it",3
"feel really good",6
"feel sorry for",32
"feel the need",43
"feeling at this",3
"feeling sorry for",11
"feels a bit",5
"feels a little",5
"feels good to",51
"feels like a",61
"feels like to",15
"feels the same",6
"feet from the",12
"feet in the",9
"feet tall and",4
"fell down on",3
"fell in love",85
"fell into a",7
"felt he was",3
"felt it was",15
"felt like a",36
"felt like i",58
"felt obliged to",3
"female in the",4
"festival and the",3
"festival at the",6
"few beers and",3
"few blocks from",6
"few days after",14
"few days ago",52
"few days before",13
"few doors down",4
"few hours after",7
"few hours later",9
"few minutes but",6
"few months ago",47
"few months later",12
"few more days",17
"few of the",59
"few of their",7
