"item","Frequency"
"consult with",14
"consultant and",4
"consultant for",5
"consultants in",3
"consume the",6
"consumed with",13
"consumer and",4
"consumer demand",5
"consumer products",4
"consumers have",4
"consumers of",5
"consumers to",5
"consumption and",8
"consumption by",4
"contact information",6
"contact the",16
"contact with",74
"contacted the",6
"contain an",6
"contain only",4
"contain the",6
"contained in",17
"container at",3
"contains a",13
"contains no",5
"contains the",10
"contemplating the",11
"contemporary art",11
"contempt for",14
"contend that",7
"contenders for",4
"content and",25
"content is",37
"content was",5
"content with",28
"contents of",28
"contest and",20
"contest by",4
"contest for",12
"contest i",7
"contest in",14
"contest the",6
"contest was",6
"context and",11
"context of",36
"continent of",5
"continental breakfast",4
"contingent on",5
"continue a",4
"continue as",9
"continue being",6
"continue his",5
"continue the",31
"continue through",5
"continue to",430
"continued to",87
"continues its",6
"continues to",144
"continues with",9
"continuing a",3
"continuing our",4
"continuing the",14
"continuing to",56
"contract and",12
"contract extension",5
"contract for",24
"contract negotiations",4
"contract that",6
"contract to",16
"contract was",7
"contract with",27
"contracts and",5
"contracts in",5
"contrast to",32
"contribute in",3
"contribute to",35
"contributed to",41
"contributing to",29
"contributions from",11
"contributions of",4
"contributions to",16
"control and",54
"control but",6
"control he",6
"control its",4
"control of",113
"control or",5
"control room",4
"control that",7
"control the",54
"controlled by",27
"controls and",5
"controls the",11
"controversy over",4
"convenience of",6
"convenience store",9
"convention center",50
"convention in",13
"conventional wisdom",5
"conventions in",5
"conversation a",5
"conversation in",12
"conversation is",11
"conversation on",11
"conversation to",6
"conversation with",107
"conversations about",17
"conversations and",22
"conversations in",4
"conversations with",26
"converted into",11
"converted to",15
"converting to",5
"convey the",6
"conveyed to",4
"convicted and",4
"convicted of",20
"convince her",4
"convince you",6
"convinced he",6
"convinced me",23
"convinced of",10
"convinced that",58
"convinced the",9
"convinced us",3
"cook a",11
"cook all",7
"cook as",5
"cook at",9
"cook for",84
"cook in",12
"cook on",22
"cook the",53
"cook up",8
"cookbook and",8
"cooked and",16
"cooked in",11
"cooked over",4
"cooked up",5
"cookies and",51
"cookies for",30
"cooking at",7
"cooking the",16
"cooking time",14
"cooking up",19
"cooking with",16
"cooks a",4
"cooks and",7
"cool anyway",3
"cool as",33
"cool but",43
"cool enough",13
"cool off",14
"cool then",8
"cool to",87
"cool you",20
"cooper and",5
"cooperation and",8
"coordinator for",11
"coordinator of",4
"coowner of",5
"cop on",3
"cope with",44
"copies of",86
"coping skills",4
"coping with",9
"copper wire",7
"copy of",245
"cord and",6
"core of",20
"corner and",39
"corner for",10
"corner now",3
"corner of",125
"corner we",4
"corners of",23
"cornerstone of",6
"corporation is",3
"corporations it",3
"corps and",4
"correct that",11
"correct the",13
"correctly and",8
"correlation between",12
"correlation to",4
"corruption and",16
"corruption of",6
"cost a",17
"cost about",8
"cost and",18
"cost at",3
"cost effective",11
"cost for",17
"cost him",3
"cost is",18
"cost more",17
"cost of",128
"cost per",13
"cost that",4
"cost the",17
"cost them",7
"cost to",28
"costa mesa",3
"costa rica",19
"costs and",25
"costs are",8
"costs but",5
"costs down",7
"costs for",14
"costs in",5
"costs of",33
"costs on",3
"costs to",11
"costume or",4
"costumes and",7
"cottage cheese",16
"cotton balls",5
"cotton in",5
"couch and",30
"couch to",15
"could actually",24
"could add",13
"could afford",27
"could almost",16
"could also",51
"could always",25
"could and",23
"could answer",6
"could be",1114
"could become",14
"could block",3
"could bring",23
"could buy",28
"could carry",7
"could cause",8
"could certainly",7
"could change",33
"could come",68
"could compete",5
"could count",9
"could create",9
"could develop",4
"could do",220
"could drive",12
"could earn",3
"could easily",53
"could either",5
"could end",11
"could even",31
"could face",8
"could feel",42
"could find",85
"could finish",9
"could fix",8
"could follow",8
"could further",4
"could get",203
"could give",34
"could go",198
"could grow",5
"could handle",24
"could happen",25
"could have",577
"could he",14
"could hear",39
"could help",88
"could hit",7
"could hurt",6
"could i",121
"could identify",3
"could it",58
"could join",12
"could just",109
"could keep",26
"could lead",13
"could learn",13
"could lose",6
"could lower",3
"could make",158
"could maybe",8
"could mean",17
"could meet",23
"could move",11
"could never",67
"could no",15
"could not",323
"could open",6
"could pay",5
"could pick",10
"could play",30
"could possibly",47
"could potentially",5
"could prove",5
"could provide",5
"could put",26
"could relax",3
"could remain",3
"could return",5
"could run",16
"could save",18
"could say",72
"could see",172
"could send",14
"could set",13
"could show",10
"could speak",8
"could spell",5
"could spend",34
"could start",17
"could still",39
"could stop",14
"could strike",3
"could take",85
"could tell",77
"could the",23
"could throw",9
"could to",12
"could totally",19
"could turn",21
"could use",139
"could well",6
"could win",28
"could work",31
"couldnt afford",12
"couldnt be",104
"couldnt believe",29
"couldnt bring",6
"couldnt come",9
"couldnt get",104
"couldnt handle",12
"couldnt hang",5
"couldnt have",69
"couldnt help",57
"couldnt imagine",13
"couldnt pay",4
"couldnt see",27
"couldnt stay",10
"couldnt tell",30
"couldnt wait",31
"council and",21
"council for",13
"council has",11
"council in",7
"council is",8
"council meeting",15
"council meetings",7
"council members",14
"council of",23
"council on",13
"council to",5
"council will",7
"counselor about",3
"count as",37
"count for",10
"count in",6
"count of",15
"count on",63
"count our",3
"count the",35
"count to",11
"countdown to",29
"counted in",7
"counter and",20
"counter that",3
"counting on",20
"countries as",5
"countries but",7
"countries have",7
"countries in",23
"countries like",8
"countries on",4
"countries that",11
"country all",5
"country and",76
"country as",14
"country at",8
"country club",17
"country for",23
"country from",9
"country he",13
"country i",21
"country in",33
"country is",28
"country of",16
"country or",9
"country that",24
"country the",21
"country this",8
"country was",10
"country where",18
"country why",3
"country will",8
"country with",22
"country would",8
"counts for",8
"counts of",27
"counts on",5
"county and",25
"county department",3
"county district",7
"county fairgrounds",3
"county for",10
"county government",4
"county in",7
"county is",10
"county jail",14
"county judge",3
"county library",6
"county line",4
"county school",10
"county sheriffs",16
"county that",5
"county the",7
"county to",8
"county where",6
"county which",3
"county with",4
"county would",4
"couple and",17
"couple blocks",3
"couple for",5
"couple from",4
"couple i",4
"couple in",9
"couple more",37
"couple of",966
"couple short",3
"couple weeks",69
"couple who",15
"coupled with",22
"couples and",9
"couples in",5
"couples to",3
"courage and",27
"courage in",5
"course a",19
"course and",53
"course as",9
"course at",12
"course for",21
"course he",29
"course i",229
"course if",21
"course im",32
"course in",33
"course is",32
"course it",62
"course its",37
"course no",11
"course none",6
"course of",89
"course on",14
"course thats",8
"course the",123
"course there",39
"course we",66
"course will",6
"course would",6
"course you",69
"course your",5
"courses and",5
"courses for",7
"courses in",11
"court against",3
"court and",25
"court as",6
"court but",9
"court case",13
"court decision",4
"court for",12
"court he",7
"court hearing",6
"court here",4
"court i",4
"court in",18
"court is",11
"court judge",13
"court justice",3
"court justices",6
"court of",38
"court on",14
"court order",6
"court ordered",3
"court records",8
"court ruling",7
"court said",3
"court system",5
"court the",8
"court to",13
"court will",9
"court with",7
"courtesy of",67
"courtney upshaw",5
"cover and",72
"cover artist",3
"cover at",5
"cover but",7
"cover it",23
"cover letter",21
"cover of",91
"cover the",92
"cover their",12
"cover up",33
"cover with",36
"coverage and",17
"coverage for",11
"coverage of",52
"coverage on",11
"covered by",26
"covered for",3
"covered in",116
"covered the",32
"covered with",41
"covering a",8
"covers the",14
"cow and",8
"cowboys stadium",5
"coworker and",5
"cows come",3
"cox and",6
"cozy and",11
"crack at",10
"crack cocaine",6
"crack of",12
"crack the",13
"cracked and",5
"cracked the",4
"cracked up",12
"cracker barrel",7
"cracking up",21
"craft beer",64
"craft breweries",5
"craft brewers",8
"craft brewery",6
"craft brews",4
"crafted in",4
"crank out",8
"cranked up",5
"crash and",9
"crash at",4
"crash but",4
"crash the",6
"crashed and",5
"crashed in",4
"crashed into",10
"crashing down",8
"crashing into",6
"crawl out",5
"crazy and",47
"crazy at",13
"crazy fun",4
"cream a",7
"cream ale",7
"cream and",83
"cream cheese",85
"cream cones",8
"cream of",26
"cream sauce",7
"cream shop",6
"cream social",4
"cream the",11
"cream to",12
"create a",286
"create an",40
"create its",4
"create jobs",22
"create more",15
"create new",10
"create one",8
"create some",22
"create the",61
"created a",120
"created an",18
"created as",5
"created by",72
"created equal",15
"created from",7
"created in",30
"created new",5
"created some",10
"created the",49
"created this",31
"created to",32
"created with",21
"creates a",46
"creates an",6
"creates that",3
"creates the",14
"creating a",110
"creating an",18
"creating the",23
"creating their",3
"creation and",17
"creation in",9
"creation of",45
"creation we",4
"creative and",43
"creative director",8
"creativity and",35
"creativity is",15
"creator of",33
"creators of",4
"creature from",3
"credibility of",4
"credit card",69
"credit cards",26
"credit for",69
"credit i",3
"credit in",6
"credit rating",7
"credit to",40
"credit unions",3
"credit with",5
"credits and",4
"credits to",9
"creek and",12
"creek to",4
"creeping in",7
"creeping up",7
"creme fraiche",11
"crew and",18
"crew are",3
"crew had",6
"crew member",6
"crew of",15
"crew will",5
"crews from",3
"cried out",8
"cries for",5
"cries out",5
"crime and",23
"crime drama",4
"crime in",10
"crime scene",5
"crime that",6
"crime to",12
"crimes and",9
"crimes in",4
"criminal acts",3
"criminal and",6
"criminal charges",7
"criminal defense",9
"criminal justice",17
"criminal or",4
"criminal record",5
"criminal records",6
"crisis and",10
"crisis is",8
"crisis that",8
"crisis the",6
"crisp and",13
"crispy and",5
"criteria for",9
"critical but",3
"critical condition",5
"critical mass",10
"critical of",13
"critical to",16
"criticism for",3
"criticism from",5
"criticism is",8
"criticism of",11
"criticized for",4
"criticized the",7
"critics of",3
"crock pot",24
"cross country",30
"cross my",19
"cross over",7
"cross the",53
"cross was",4
"crossed off",5
"crossed the",31
"crossing a",7
"crossing the",24
"crowd and",17
"crowd he",4
"crowd in",11
"crowd of",23
"crowd or",4
"crowd that",11
"crowd to",6
"crowd with",12
"crowds of",6
"crown a",3
"crown the",5
"crowne plaza",7
"crucial to",14
"crucifixion by",3
"cruise and",6
"cruise to",6
"crumbs in",5
"crush on",70
"crushed by",7
"crushed the",5
"cry but",11
"cry from",10
"crystal clear",20
"cubic feet",6
"cuisine and",8
"cuisine in",4
"culinary arts",7
"culinary school",5
"culminating in",5
"cult classic",3
"cultural and",11
"cultural institutions",3
"culture and",55
"culture of",54
"culture that",14
"culture with",5
"cup and",25
"cup at",11
"cup finals",14
"cup in",12
"cup of",291
"cup or",11
"cup the",8
"cup was",5
"cup with",9
"cups for",6
"cups of",55
"curated by",3
"current and",11
"current position",3
"current situation",6
"current system",10
"currently a",13
"currently about",3
"currently are",3
"currently at",14
"currently has",14
"currently have",20
"currently in",36
"currently is",16
"currently on",28
"currently stands",3
"currently the",15
"currently undergoing",3
"currently working",20
"curry and",7
"curse you",14
"cursed by",4
"curtis and",3
"curve with",4
"custody battle",4
"custody of",8
"customer base",5
"customer is",8
"customer service",102
"customer who",5
"customers a",3
"customers and",24
"customers are",18
"customers as",6
"customers at",5
"customers but",5
"customers can",4
"customers have",7
"customers in",10
