"item","Frequency"
"children living in poverty",4
"children with special needs",4
"chinese new year is",3
"chip on his shoulder",4
"chips and dip and",3
"chocolate chip ice cream",3
"chomping at the bit",5
"choose to look at",3
"choose to use it",3
"chosen to be a",3
"christmas and new years",13
"cinco de mayo is",11
"city of brotherly love",5
"city of new york",7
"claimed to be a",5
"claimed to be the",6
"clash of the titans",11
"claus is coming to",3
"click here for the",3
"click here to see",9
"click of a button",3
"click on the link",15
"click the like button",3
"close as you can",4
"close friends and family",4
"close out the game",3
"close to my heart",9
"close to my home",3
"close to the end",4
"close your eyes and",10
"closed to the public",16
"collection of short stories",4
"combination of the two",5
"come a long way",35
"come all the way",5
"come away with a",3
"come back from a",6
"come back in the",4
"come back next week",4
"come back to me",5
"come back to play",4
"come back to the",17
"come down to the",9
"come from all over",5
"come in contact with",7
"come in for the",5
"come in here and",5
"come in the form",4
"come into contact with",8
"come into their own",3
"come out and enjoy",3
"come out and get",5
"come out and play",10
"come out and say",5
"come out and support",14
"come out of her",4
"come out of it",5
"come out of my",5
"come out of nowhere",5
"come out of retirement",5
"come out of the",41
"come out of this",7
"come out on top",9
"come out with a",12
"come to a close",5
"come to an end",26
"come to expect from",4
"come to me when",4
"come to my mind",3
"come to realize that",9
"come to terms with",17
"come to the conclusion",16
"come to the end",11
"come to the realization",4
"come to think of",23
"come to you and",4
"come up to me",10
"come up to the",5
"come up with a",91
"come up with an",15
"come up with more",3
"come up with new",4
"come up with some",13
"come up with something",20
"come up with the",26
"come with a warning",3
"comes a time when",7
"comes across as a",6
"comes down to it",7
"comes down to the",7
"comes in at the",3
"comes out of nowhere",3
"comes out of the",14
"comes to a close",9
"comes to an end",5
"comes to mind when",7
"coming back to the",12
"coming down from the",3
"coming home from work",6
"coming in for the",5
"coming off the bench",13
"coming out of a",4
"coming out of her",3
"coming out of retirement",4
"coming out of the",35
"coming out to the",12
"coming to an end",27
"coming to terms with",6
"coming up in the",7
"coming up next week",4
"coming up with a",15
"coming up with new",3
"coming up with the",5
"compared to the other",4
"complete waste of time",4
"condolences to the family",4
"confidence in their ability",3
"confused as to why",4
"consider to be a",3
"considered to be the",9
"continue to be a",15
"continue to be the",3
"continue to do so",13
"continue to talk about",3
"continued support of our",3
"continues to be a",16
"copies of her book",4
"copies of his book",4
"copies of the book",6
"copy of his book",3
"copy of the book",4
"corn on the cob",8
"corned beef and cabbage",4
"corner of my eye",9
"cost a lot of",5
"cost of living is",4
"could be a good",10
"could be a problem",4
"could be an indication",3
"could be any number",3
"could be at home",4
"could be better than",8
"could be described as",5
"could be further from",7
"could be like that",3
"could be more than",3
"could be on the",12
"could be one of",8
"could be said of",6
"could be the best",6
"could be the start",4
"could be there to",4
"could be used for",11
"could care less about",12
"could carry out the",3
"could come up with",14
"could do it i",3
"could do the same",5
"could do to make",3
"could do to stop",3
"could do whatever i",4
"could ever hope to",5
"could get used to",6
"could go back to",10
"could go on about",4
"could go on but",4
"could go to the",8
"could have been a",20
"could have been done",4
"could have been the",10
"could have done a",4
"could have done better",5
"could have got a",3
"could have had a",4
"could it be that",13
"could make it into",3
"could make it to",8
"could make the same",3
"could not be more",9
"could not find a",5
"could not get a",4
"could not have been",15
"could not have come",5
"could not have done",5
"could not make it",3
"could possibly go wrong",5
"could think of was",3
"could this be a",3
"could this be the",6
"could use a little",11
"could very well be",4
"could write a book",3
"could you ask for",4
"couldnt afford to pay",6
"couldnt ask for a",14
"couldnt do it anymore",3
"couldnt figure it out",4
"couldnt figure out how",7
"couldnt figure out why",7
"couldnt get enough of",6
"couldnt have done it",5
"couldnt make it to",4
"council on foreign relations",5
"count how many times",4
"count the number of",5
"counting down the days",23
"country for old men",4
"country in the world",15
"county board of supervisors",12
"county executive kathleen falk",4
"couple of days and",9
"couple of days i",8
"couple of days that",4
"couple of hours and",4
"couple of hours of",6
"couple of hours when",3
"couple of months ago",14
"couple of times and",8
"couple of times but",7
"couple of weeks ago",46
"couple of weeks now",4
"couple of weeks to",6
"couple of years ago",40
"couple of years it",4
"couple of years now",7
"couple of years since",3
"couple weeks ago and",6
"couples should have the",3
"course of a year",5
"course of the day",3
"course of the night",4
"cover most of the",4
"covered in blood and",3
"crap out of me",12
"crazy as it sounds",4
"cream of mushroom soup",4
"create jobs and the",4
"crossed paths with the",3
"crossing the finish line",4
"cruel and unusual punishment",6
"cup of coffee and",17
"cup of coffee in",3
"cup of coffee with",4
"cup of tea and",12
"curious to see how",10
"curious to see what",7
"curled up in a",4
"cut cap and balance",3
"cut down on the",8
"cut from the same",6
"cut it back to",3
"cut it in half",9
"cut out for him",3
"dancing in the streets",6
"dancing with the stars",40
"dane county executive kathleen",4
"dating back to the",9
"day and a half",9
"day and i am",4
"day as soon as",3
"day as well as",7
"day at a time",21
"day at the beach",10
"day at the office",12
"day back in the",4
"day but it was",4
"day for all of",3
"day i have been",5
"day i hope that",3
"day i went to",7
"day i will get",4
"day in and day",14
"day in day out",4
"day in her life",5
"day in order to",4
"day in san francisco",4
"day in the life",23
"day is a day",7
"day it will be",5
"day it would be",4
"day of my life",24
"day of the dead",8
"day of the event",9
"day of the first",3
"day of the season",7
"day of the week",43
"day of the year",27
"day off from the",3
"day off from work",9
"day on the job",6
"day one of the",5
"day or the day",4
"day or two of",4
"day that goes by",4
"day to day and",4
"day to get a",5
"day to get the",3
"day to make a",3
"day to start a",3
"day we had to",4
"day when you wake",4
"days a week in",7
"days in a row",34
"days like this that",4
"days of fun and",3
"days of my life",11
"days of the week",8
"days of your life",3
"deal out of it",3
"deal with it in",4
"deal with the pain",4
"dealing with all of",3
"dealing with the same",4
"dear to my heart",7
"death of trayvon martin",3
"decide to take a",6
"decided it was time",18
"decided not to pursue",3
"decided to call it",6
"decided to do the",5
"decided to get a",7
"decided to go to",8
"decided to make a",25
"decided to stick with",3
"decided what to do",3
"decision has been made",10
"decision of my life",4
"decisions will be made",5
"deeper understanding of the",3
"definitely going to be",10
"definitely not the only",3
"definitely one of the",15
"department of homeland security",22
"department of motor vehicles",3
"depending on how much",5
"depending on how you",6
"depending on the size",8
"depending on where you",9
"depends on how you",8
"depends on the size",5
"depends on the weather",3
"depth and breadth of",3
"described in the book",4
"describes some of the",3
"deserves a second chance",3
"despite the fact that",41
"despite the lack of",5
"details can be found",5
"determine the future of",3
"did a bit of",8
"did a bunch of",4
"did a couple of",5
"did a great job",46
"did a lot of",23
"did a ton of",3
"did all of the",5
"did all the work",4
"did an awesome job",7
"did an excellent job",5
"did an outstanding job",3
"did and it was",5
"did for a living",3
"did i ever mention",3
"did i forget to",4
"did i mention how",6
"did i think i",6
"did i want to",6
"did it and then",3
"did it was a",3
"did manage to get",7
"did not appear on",3
"did not come to",6
"did not even know",3
"did not get a",3
"did not go to",5
"did not grow up",4
"did not have a",26
"did not have enough",6
"did not have the",22
"did not have time",3
"did not have to",10
"did not know about",4
"did not know that",16
"did not know what",7
"did not last long",3
"did not like the",4
"did not look like",4
"did not make it",9
"did not make the",3
"did not receive any",5
"did not see the",9
"did not speak out",3
"did not want to",53
"did the right thing",15
"did the same for",5
"did the same thing",11
"did you become a",5
"did you come to",4
"did you decide to",8
"did you even know",3
"did you ever see",5
"did you find out",8
"did you get it",14
"did you happen to",3
"did you hear about",17
"did you hear that",16
"did you know a",8
"did you know that",124
"did you know the",16
"did you see the",31
"did you think of",18
"did you watch the",6
"didnt bother me at",4
"didnt even get to",3
"didnt even know what",4
"didnt even know who",3
"didnt even make it",4
"didnt even realize it",6
"didnt even want to",5
"didnt feel like i",5
"didnt get a chance",15
"didnt get in the",4
"didnt get the job",3
"didnt get to meet",9
"didnt get to see",9
"didnt get to the",5
"didnt have a chance",5
"didnt have a lot",4
"didnt have much time",3
"didnt have the same",5
"didnt have time to",18
"didnt have to be",12
"didnt have to deal",3
"didnt have to get",3
"didnt have to go",5
"didnt have to worry",8
"didnt know about it",5
"didnt know about the",10
"didnt know he was",6
"didnt know how to",11
"didnt know if i",7
"didnt know it was",19
"didnt know there were",4
"didnt know what the",9
"didnt know what to",29
