"item","Frequency"
"day of her",6
"day of his",5
"day of my",54
"day of our",12
"day of prayer",16
"day of reckoning",3
"day of school",60
"day of spring",45
"day of the",250
"day of work",37
"day off and",9
"day off but",6
"day off from",17
"day off in",6
"day off of",6
"day off to",17
"day off today",5
"day off tomorrow",7
"day off work",7
"day on a",3
"day on friday",4
"day on our",6
"day on saturday",4
"day on sunday",6
"day on the",49
"day on their",3
"day on this",5
"day on thursday",3
"day one of",20
"day or night",9
"day or so",13
"day or the",8
"day or two",45
"day out of",7
"day over the",4
"day rather than",3
"day she was",9
"day should be",9
"day so i",33
"day so you",3
"day such as",5
"day that goes",4
"day that i",19
"day that is",9
"day that the",11
"day that was",6
"day that we",7
"day the day",7
"day the world",9
"day there is",8
"day they start",3
"day this is",14
"day this week",17
"day this year",9
"day to a",7
"day to be",45
"day to buy",7
"day to celebrate",4
"day to day",38
"day to do",12
"day to get",28
"day to give",3
"day to go",13
"day to live",4
"day to make",12
"day to pay",3
"day to remember",8
"day to see",14
"day to spend",7
"day to start",9
"day to the",27
"day trip to",7
"day trying to",5
"day was a",12
"day was the",7
"day we are",27
"day we dont",3
"day we get",3
"day we had",9
"day we have",10
"day we will",12
"day weekend i",5
"day what a",15
"day what are",10
"day when a",3
"day when i",35
"day when she",4
"day when the",24
"day when they",5
"day when we",11
"day when you",22
"day where i",7
"day which is",6
"day will be",11
"day will come",8
"day with a",35
"day with my",33
"day with no",7
"day with some",5
"day with the",27
"day would be",9
"day you are",9
"day you can",24
"day you have",6
"day you will",9
"daylight saving time",5
"days a week",97
"days a year",15
"days after it",4
"days after the",43
"days ago and",15
"days ago at",7
"days ago i",17
"days and a",6
"days and days",6
"days and for",4
"days and i",24
"days and nights",11
"days and the",13
"days and then",6
"days are numbered",5
"days are over",14
"days at a",5
"days at the",18
"days away from",20
"days because of",3
"days before it",3
"days before the",37
"days but not",4
"days for a",7
"days for the",12
"days go by",3
"days gone by",8
"days have been",12
"days i can",5
"days i have",20
"days i just",7
"days i was",9
"days i will",11
"days i would",5
"days in a",47
"days in advance",8
"days in and",3
"days in january",3
"days in the",37
"days instead of",4
"days later and",14
"days later i",11
"days later we",3
"days left until",10
"days like these",6
"days like this",27
"days of fun",3
"days of her",4
"days of my",14
"days of our",7
"days of spring",4
"days of summer",16
"days of the",68
"days of this",4
"days of your",6
"days on the",14
"days or weeks",4
"days per year",3
"days shy of",4
"days so we",4
"days there is",4
"days this time",3
"days this week",12
"days trying to",4
"days when i",27
"days when the",15
"days when they",5
"days when we",4
"days when you",8
"days which is",4
"days will be",6
"days with a",8
"days with the",10
"days worth of",8
"days you can",5
"de la rosa",7
"de la soul",5
"de los reyes",3
"de mayo is",12
"dead at the",24
"dead from the",3
"dead in a",4
"dead in her",4
"dead in the",15
"dead on the",10
"dead or alive",6
"deadline for the",10
"deal about it",4
"deal for a",6
"deal for the",10
"deal of the",6
"deal of time",6
"deal on the",4
"deal out of",6
"deal that will",6
"deal with a",34
"deal with and",7
"deal with her",8
"deal with i",3
"deal with issues",5
"deal with it",57
"deal with life",3
"deal with that",15
"deal with the",149
"deal with them",13
"deal with these",7
"deal with this",18
"deal with when",3
"dealing with a",32
"dealing with all",5
"dealing with depression",3
"dealing with family",3
"dealing with it",9
"dealing with people",4
"dealing with the",58
"dealing with them",5
"dealing with these",4
"dealing with this",10
"deals in the",12
"deals with a",8
"dealt with this",3
"dear to my",7
"death and taxes",3
"death and the",6
"death in the",21
"death is a",6
"death is not",4
"death of a",42
"death of osama",4
"death of the",18
"death of their",5
"death of trayvon",3
"death penalty for",6
"death penalty is",6
"death threats in",3
"death was not",6
"death would be",3
"deathly hallows part",11
"debate about the",13
"debate in the",9
"debate in which",3
"debate is the",3
"debate on the",14
"debate over the",16
"debating whether i",3
"debit card to",3
"debris from the",7
"debt and a",5
"debt is paid",3
"debt to the",3
"debut of a",3
"dec at the",8
"decade ago and",3
"decade in the",3
"decades to come",6
"december at pm",4
"december for the",3
"decent amount of",9
"decent haircut and",3
"decide if i",19
"decide if you",5
"decide not to",11
"decide on a",10
"decide to do",10
"decide to go",15
"decide to run",4
"decide to stay",5
"decide to take",9
"decide what i",3
"decide what is",5
"decide what to",18
"decide where to",3
"decide whether to",26
"decided against it",7
"decided he was",6
"decided he would",7
"decided i should",4
"decided i was",13
"decided it was",38
"decided not to",59
"decided on a",20
"decided on an",3
"decided that for",5
"decided that if",5
"decided that my",6
"decided that they",5
"decided that would",5
"decided they didnt",4
"decided to act",4
"decided to be",13
"decided to buy",7
"decided to call",14
"decided to change",8
"decided to come",12
"decided to create",11
"decided to do",45
"decided to end",6
"decided to finish",5
"decided to get",34
"decided to give",26
"decided to go",64
"decided to have",19
"decided to join",8
"decided to keep",17
"decided to let",8
"decided to look",8
"decided to make",69
"decided to move",9
"decided to not",5
"decided to pass",4
"decided to pursue",5
"decided to put",12
"decided to run",8
"decided to see",7
"decided to send",5
"decided to start",18
"decided to stick",5
"decided to stop",16
"decided to take",54
"decided to think",3
"decided to try",48
"decided to use",27
"decided to wait",8
"decided to walk",6
"decided to wear",5
"decided to write",9
"decided what to",6
"deciding not to",3
"deciding what to",5
"deciding whether to",12
"decision based on",4
"decision has been",10
"decision of my",4
"decision of the",7
"decision to be",6
"decision to end",6
"decision to give",10
"decision to leave",5
"decision to make",14
"decision to sell",4
"decision was made",14
"decisions about the",6
"decisions based on",8
"decisions to make",7
"decisions will be",6
"deck of the",6
"decked out in",21
"declaration of independence",10
"declared war on",7
"declaring that the",3
"dedicated to a",8
"dedicated to helping",4
"dedicated to it",4
"dedicated to the",20
"deep as the",3
"deep at the",5
"deep breath and",20
"deep in the",32
"deep sense of",6
"deep within the",8
"deeper into the",13
"deeper understanding of",4
"deeply grateful for",3
"deeply saddened by",3
"defeat at the",3
"defeats the purpose",5
"defender in the",5
"deficit in the",15
"defined as a",4
"defined as the",4
"defined by the",7
"definitely a fun",4
"definitely a lot",3
"definitely be a",4
"definitely do not",4
"definitely does not",3
"definitely going to",33
"definitely had a",4
"definitely have to",14
"definitely made a",3
"definitely more than",3
"definitely need more",4
"definitely need to",19
"definitely not the",9
"definitely on my",7
"definitely one of",22
"definitely the most",5
"definitely want to",19
"definitely worth a",10
"definitely worth it",5
"definitely would have",4
"definition of a",17
"definition of the",4
"degree oven for",7
"degrees above normal",4
"degrees below zero",3
"delicious way to",5
"delight in the",6
"delighted to be",7
"delighted to hear",3
"deliver to the",4
"delivered to a",4
"delivered to the",8
"demand for the",14
"demand that their",4
"demanding to be",4
"demise of the",7
"democrats and republicans",21
"dent in my",6
"dent in the",8
"department at the",8
"department of energy",21
"department of homeland",23
"department of labor",18
"department of motor",3
"department of public",44
"department of the",16
"department of transportation",62
"department store and",5
"depend on it",5
"depend on the",31
"depend on what",7
"depended on it",7
"dependent on the",13
"depending on how",48
"depending on the",122
"depending on what",22
"depending on where",18
"depending on who",8
"depending on your",18
"depends on a",6
"depends on how",27
"depends on the",77
"depends on what",31
"depends on where",4
"depends on whether",6
"depends on you",3
"depends on your",10
"depends upon how",6
"depression and anxiety",5
"depression and the",4
"depression or anxiety",3
"dept of agriculture",3
"depth and breadth",3
"depth on the",7
"deputy director of",18
"derived from the",12
"des moines iowa",16
"descent into the",3
"describe it as",5
"describe the feeling",5
"describe themselves as",5
"described as a",52
"described as an",7
"described as the",11
"described in the",12
"describes some of",4
"describing it as",4
"description of the",27
"description of your",3
"deserve better than",4
"deserve it i",4
"deserve to be",38
"deserves a chance",3
"deserves a second",4
"deserves to be",20
"design and architecture",5
"design development and",3
"design for a",5
"design for the",14
"design is a",4
"design of a",6
"design to the",3
"designed by the",9
"designed for the",13
"designed to be",23
"designed to help",23
"designed to make",6
"designed to save",3
"designed with a",4
"designers in the",3
"designs for the",8
"designs will be",4
"desire for a",4
"desire is to",3
"desire to be",22
"desire to do",6
"desire to get",5
"desire to have",7
"desire to keep",4
"desire to make",4
"desire to play",3
"desire to see",5
"desire to serve",3
"desire to take",9
"desires of the",5
"desk at the",6
"desperate for a",9
"desperate need for",7
"desperate need of",9
"desperate to find",4
"desperately need a",5
"desperately trying to",6
"desperately want to",7
"desperately wants to",3
"despite being a",7
"despite having a",5
"despite the fact",46
"despite the lack",5
"despite the weather",6
"destination in the",6
"destined to be",9
"destined to become",5
"detailed in the",5
"details about the",29
"details can be",5
"details from the",4
"details in the",6
"details of how",11
"details of our",6
"details of the",75
"details on how",7
"details on the",26
"details that are",3
"details to be",4
"details to follow",11
"determine how the",4
"determine the best",6
"determine the future",4
"determined by the",14
"determined it was",5
"determined not to",5
"determined to be",13
"determined to get",16
"determined to go",7
"determined to make",14
"devastated by the",4
"develop in the",4
"develop into a",4
"developed over the",3
"development in the",20
"development of the",26
"developments in the",8
"deviation from the",3
"device is a",3
"device you can",3
"devil is a",6
"devils in the",4
"devotion to the",8
"diagnosed with a",14
"diagnosed with cancer",10
