"item","Frequency"
"ll post",78
"lol no",78
"looking out",78
"make no",78
"mother nature",78
"moved in",78
"my most",78
"my night",78
"my stash",78
"my very",78
"name the",78
"news that",78
"not work",78
"now available",78
"of 100",78
"of economic",78
"of ideas",78
"of months",78
"of questions",78
"of support",78
"on site",78
"on ur",78
"one reason",78
"only that",78
"opened up",78
"other in",78
"out her",78
"out why",78
"past weekend",78
"police are",78
"quickly and",78
"run of",78
"s beautiful",78
"s books",78
"s daughter",78
"s economic",78
"s little",78
"s long",78
"s three",78
"sake of",78
"season finale",78
"serve the",78
"she left",78
"showing up",78
"smile and",78
"someone with",78
"sounds great",78
"such thing",78
"t bother",78
"t she",78
"t trust",78
"take an",78
"team for",78
"tell my",78
"than 3",78
"the answers",78
"the ceiling",78
"the dallas",78
"the defensive",78
"the doctors",78
"the double",78
"the fine",78
"the flower",78
"the pilot",78
"the proper",78
"the rule",78
"the session",78
"the sidewalk",78
"the survey",78
"the trick",78
"the venue",78
"the victory",78
"things out",78
"this account",78
"this area",78
"this before",78
"though there",78
"thought she",78
"thursday in",78
"ticket to",78
"tim tebow",78
"to argue",78
"to hand",78
"to london",78
"to qualify",78
"to s",78
"to town",78
"told my",78
"too high",78
"try not",78
"two different",78
"u at",78
"up its",78
"use and",78
"ve lost",78
"very proud",78
"via the",78
"views of",78
"was feeling",78
"was taking",78
"we expect",78
"we gotta",78
"well my",78
"well then",78
"while there",78
"who now",78
"word is",78
"working the",78
"works with",78
"yet we",78
"you pay",78
"you tweet",78
"young men",78
"your back",78
"1 200",77
"15 p",77
"8 10",77
"a 17",77
"a coffee",77
"a dance",77
"a dm",77
"a fairly",77
"a fool",77
"a form",77
"a longtime",77
"a modern",77
"a musical",77
"a previous",77
"about five",77
"absolutely love",77
"album is",77
"am also",77
"am glad",77
"an accident",77
"and beer",77
"and build",77
"and end",77
"and girls",77
"and raised",77
"and services",77
"and without",77
"are based",77
"are gone",77
"be friends",77
"been making",77
"believes the",77
"boy who",77
"bro i",77
"by taking",77
"by those",77
"by you",77
"calling for",77
"can create",77
"can handle",77
"can someone",77
"case and",77
"cases of",77
"charter schools",77
"choose from",77
"city the",77
"coach at",77
"come through",77
"congratulations on",77
"course but",77
"department said",77
"details about",77
"determine whether",77
"do too",77
"doing anything",77
"dose of",77
"drive the",77
"elected to",77
"enough i",77
"even on",77
"far this",77
"fear that",77
"feeling good",77
"felt so",77
"first person",77
"five days",77
"followers i",77
"for 2011",77
"for adults",77
"for up",77
"found to",77
"general assembly",77
"get around",77
"gets me",77
"google s",77
"gotta do",77
"had seen",77
"he expects",77
"high level",77
"his favorite",77
"his sister",77
"hit it",77
"holy spirit",77
"i became",77
"i talked",77
"is next",77
"it last",77
"it work",77
"laughing at",77
"least three",77
"left hand",77
"let my",77
"like his",77
"liked to",77
"lot like",77
"louis area",77
"many are",77
"me love",77
"me who",77
"monday in",77
"money i",77
"more years",77
"much so",77
"my current",77
"my point",77
"named the",77
"nearly two",77
"not and",77
"not here",77
"not this",77
"nothing i",77
"of heart",77
"of personal",77
"of police",77
"officials to",77
"old friends",77
"once and",77
"one could",77
"one place",77
"only 5",77
"only as",77
"only by",77
"only i",77
"open house",77
"our local",77
"over an",77
"own the",77
"people it",77
"pepper and",77
"performance in",77
"pick it",77
"put her",77
"rainy day",77
"re always",77
"reading about",77
"refers to",77
"report the",77
"results in",77
"return for",77
"s ability",77
"s take",77
"salt lake",77
"say yes",77
"says they",77
"see their",77
"senate bill",77
"she looks",77
"signed by",77
"signed with",77
"since its",77
"sleeping in",77
"so be",77
"so today",77
"some ways",77
"somewhere else",77
"speed and",77
"spokesman said",77
"stage of",77
"starts in",77
"still i",77
"still think",77
"stories and",77
"sunday in",77
"sure about",77
"surprised to",77
"sweet dreams",77
"t judge",77
"taken the",77
"talk of",77
"tempted to",77
"the consumer",77
"the crazy",77
"the creation",77
"the eight",77
"the excitement",77
"the female",77
"the flow",77
"the images",77
"the jobs",77
"the like",77
"the northeast",77
"the period",77
"the phoenix",77
"the postseason",77
"the seat",77
"the strong",77
"the ticket",77
"the winners",77
"there wasn",77
"they actually",77
"this video",77
"threat of",77
"three to",77
"time out",77
"to 100",77
"to search",77
"to switch",77
"to wonder",77
"until after",77
"very true",77
"visit us",77
"wanna do",77
"was forced",77
"was sent",77
"we moved",77
"we shall",77
"we walked",77
"wells fargo",77
"were found",77
"were looking",77
"when this",77
"whipped cream",77
"who loves",77
"whole foods",77
"why didn",77
"word and",77
"wrong and",77
"wrote that",77
"yay for",77
"year earlier",77
"you ain",77
"you understand",77
"000 jobs",76
"150 000",76
"2 or",76
"2009 the",76
"3 more",76
"8 3",76
"a club",76
"a creative",76
"a football",76
"along to",76
"always has",76
"and non",76
"are free",76
"are of",76
"are saying",76
"asked what",76
"attorney for",76
"be cool",76
"be left",76
"be quite",76
"big screen",76
"bill and",76
"books to",76
"can cause",76
"can of",76
"chocolate chip",76
"costs of",76
"d and",76
"days for",76
"despite a",76
"district and",76
"do today",76
"everyone at",76
"face it",76
"fact is",76
"fall of",76
"fear and",76
"finally the",76
"for 7",76
"for reading",76
"get real",76
"gift for",76
"go a",76
"going and",76
"good you",76
"great lakes",76
"had taken",76
"had three",76
"hands down",76
"hard i",76
"has received",76
"have kids",76
"have three",76
"have written",76
"he even",76
"he returned",76
"help a",76
"high as",76
"his game",76
"his mom",76
"his role",76
"hot water",76
"hotel room",76
"human services",76
"i i",76
"i no",76
"i stay",76
"in 1997",76
"in hollywood",76
"including one",76
"is closed",76
"is designed",76
"is happy",76
"it already",76
"joy and",76
"keep him",76
"king s",76
"knew how",76
"know someone",76
"leading up",76
"least we",76
"leave for",76
"like so",76
"long run",76
"m afraid",76
"made and",76
"more a",76
"more importantly",76
"moving in",76
"much is",76
"music for",76
"my facebook",76
"my homework",76
"need one",76
"no 4",76
"no that",76
"now be",76
"of 11",76
"of arizona",76
"of chocolate",76
"of gas",76
"of s",76
"of world",76
"of yours",76
"off that",76
"on average",76
"on christmas",76
"option for",76
"other night",76
"outside my",76
"pan and",76
"people want",76
"per month",76
"played for",76
"playoff game",76
"pleasure to",76
"project for",76
"property taxes",76
"race in",76
"ran the",76
"re back",76
"real time",76
"really liked",76
"requests for",76
"right it",76
"right of",76
"s basketball",76
"s being",76
"s financial",76
"s high",76
"s supposed",76
"season s",76
"sent the",76
"smith and",76
"so grateful",76
"someone i",76
"son is",76
"song of",76
"stamp set",76
"still get",76
"stopped at",76
"story was",76
"supporting the",76
"t exist",76
"t much",76
"t working",76
"tax cuts",76
"tea and",76
"team was",76
"than 40",76
"thank the",76
"that big",76
"that such",76
"the 11th",76
"the balance",76
"the craft",76
"the flight",76
"the gate",76
"the giant",76
"the italian",76
"the links",76
"the normal",76
"the semester",76
"the shape",76
"the tone",76
"the van",76
"the yellow",76
"they be",76
"thinks i",76
"to adjust",76
"to dinner",76
"to retire",76
"to texas",76
"to track",76
"to train",76
"to wish",76
"tuesday in",76
"tweet us",76
"two children",76
"two new",76
"u go",76
"under way",76
"us is",76
"uses the",76
"very sad",76
"visit with",76
"walked out",76
"war on",76
"was he",76
"was sentenced",76
"we keep",76
"when its",76
"who gets",76
"why should",76
"wife is",76
"wish they",76
"without being",76
"working as",76
"would really",76
"york s",76
"you they",76
"you tried",76
"you went",76
"16 and",75
"18 years",75
"2 on",75
"25 minutes",75
"30 in",75
"48 hours",75
"7 and",75
"8 5",75
"8 in",75
"80 percent",75
"a 16",75
"a dollar",75
"a dress",75
"a fact",75
"a mere",75
"a pet",75
"a plate",75
"a proposal",75
"a university",75
"a water",75
"about people",75
"about why",75
"acts of",75
"again on",75
"against them",75
"alive and",75
"all american",75
"also an",75
"alternative to",75
"and and",75
"and chocolate",75
"and facebook",75
"and serve",75
"and st",75
"anything and",75
"april 30",75
"are our",75
"art in",75
"as president",75
"at lunch",75
"away but",75
"be posted",75
"be you",75
"been having",75
"being used",75
"better when",75
"big brother",75
"billions of",75
"bit and",75
"building the",75
"by to",75
"can imagine",75
"candidate for",75
"center on",75
"coach and",75
"comes back",75
"considered the",75
"did she",75
"dm us",75
"do their",75
"does have",75
"drawn to",75
"driving to",75
"email from",75
"ends up",75
"engage in",75
"europe s",75
"everybody else",75
"everybody s",75
"everyone and",75
"everyone should",75
"exact same",75
"fall and",75
"first but",75
"for better",75
"for watching",75
"from scratch",75
"game 4",75
"girls in",75
"girls who",75
"greater than",75
"group is",75
"hair is",75
"hand to",75
"happy st",75
"have about",75
"head over",75
"her house",75
"him when",75
"how things",75
"i consider",75
"i imagine",75
"i remembered",75
"important that",75
"inspiration for",75
"is becoming",75
"is cool",75
"is filled",75
"its going",75
"job with",75
"junior seau",75
"just happened",75
"just know",75
"just makes",75
"keep their",75
"last 2",75
"law in",75
"leaders in",75
"leads the",75
"left over",75
"like if",75
"ll miss",75
"m s",75
"makes no",75
"many great",75
"me me",75
"moment and",75
"much on",75
"music from",75
"my bro",75
"my ears",75
"my nails",75
"my nose",75
"n the",75
"new website",75
"next couple",75
"no big",75
"no joke",75
"north korea",75
"of 12",75
"of bad",75
"of hot",75
"of most",75
"of salt",75
"old friend",75
"on right",75
"one run",75
"or by",75
"or worse",75
"other times",75
"over two",75
"packed with",75
"part about",75
"people they",75
"per gallon",75
"phone with",75
"planning and",75
"play by",75
"put their",75
"putting together",75
"recovering from",75
"rice and",75
"rights of",75
"runs the",75
"s mom",75
"s or",75
"said its",75
"sat on",75
"season i",75
"see any",75
"she should",75
"shit out",75
"short story",75
"side to",75
"skills and",75
"slices of",75
"so at",75
"speaking to",75
"stock market",75
"streets and",75
"suck it",75
"t sound",75
"taking on",75
"that girl",75
"that number",75
"thats a",75
"the attorney",75
"the catholic",75
"the customer",75
"the device",75
"the far",75
"the flour",75
"the illinois",75
"the influence",75
"the items",75
"the needs",75
"the patient",75
"the pot",75
"the schedule",75
"the science",75
"this might",75
"throw a",75
"to appreciate",75
"to blog",75
"to exercise",75
"to free",75
"to success",75
"to wash",75
"tomorrow to",75
"two in",75
"u dont",75
"u on",75
"unlike the",75
"us so",75
"voice and",75
"waiting in",75
"want and",75
"was totally",75
"way from",75
"weekend s",75
"weeks in",75
"well said",75
"where all",75
"where have",75
"which made",75
"who attended",75
"who should",75
"with children",75
"with high",75
"with or",75
"wondering how",75
"working together",75
"world class",75
"you last",75
"your the",75
"15 and",74
"20 to",74
"6 9",74
"a beast",74
"a bridge",74
"a camera",74
"a facebook",74
"a parking",74
"a retired",74
"a shirt",74
"a sort",74
"a stand",74
"a truck",74
"a written",74
"also can",74
"am working",74
"america is",74
"an honor",74
"analysis of",74
"and actually",74
"and cold",74
"and experience",74
"and giving",74
"and healthy",74
"and ice",74
"and safe",74
"and someone",74
"are i",74
"are plenty",74
"are worth",74
"area to",74
"arizona state",74
"as big",74
"baby is",74
"basketball team",74
"because their",74
"bed i",74
"been for",74
"been wanting",74
"believe they",74
"besides the",74
"bill to",74
"but an",74
"by about",74
"can stop",74
"case it",74
"case that",74
"challenge for",74
"charles county",74
"country club",74
"cut a",74
"days left",74
"decides to",74
"developed a",74
"did an",74
"doing good",74
"drop off",74
"eat and",74
"either of",74
"example the",74
"expect a",74
"fact it",74
"find your",74
"flow of",74
"friend in",74
"from getting",74
"funny thing",74
"game winning",74
"gave her",74
"general motors",74
"get for",74
"getting more",74
"getting up",74
"go of",74
"goal and",74
"goal for",74
"goes well",74
"got done",74
"had 2",74
"had nothing",74
"had our",74
"happens in",74
"has left",74
"has me",74
"hear your",74
"help i",74
"helps to",74
"his decision",74
"honest i",74
"hope my",74
"hot dog",74
"house was",74
"housing market",74
"i dunno",74
"i refuse",74
"i suggest",74
"if necessary",74
"important than",74
"in helping",74
"in making",74
"in manhattan",74
"intends to",74
"it have",74
"just after",74
"kidding me",74
"kill the",74
"late for",74
"learning how",74
"like any",74
"likely be",74
"ll come",74
"ll start",74
"long been",74
"loving this",74
"m from",74
"m there",74
"many in",74
"me cry",74
"morning it",74
"music on",74
"my apartment",74
"my story",74
"myself for",74
"need that",74
"never go",74
"no money",74
"of 7",74
"of age",74
"of directors",74
"of so",74
"of winning",74
"oh shit",74
"oil in",74
"on paper",74
"on television",74
"once it",74
"one should",74
"or email",74
"osama bin",74
"own way",74
"owners of",74
"performing arts",74
"points for",74
"problem of",74
"put down",74
"re probably",74
"reality show",74
"really be",74
"remember this",74
"result is",74
"ride the",74
"s but",74
"s future",74
"s love",74
"s quite",74
"said something",74
"schools are",74
"see our",74
"should start",74
"so all",74
"so with",74
"something out",74
"something special",74
"specializes in",74
"still no",74
"stores and",74
"stores in",74
"support a",74
"t an",74
"t bring",74
"t speak",74
"taking place",74
"than 5",74
"than your",74
"that or",74
"the atmosphere",74
"the documents",74
"the fresh",74
"the lyrics",74
"the philadelphia",74
