"w1","prediction","rank"
"and","nothing",88
"and","noticed",16
"and","notices",4
"and","noting",7
"and","novels",4
"and","now",1016
"and","nowhere",11
"and","nuanced",3
"and","nuclear",10
"and","nudge",4
"and","nudity",6
"and","number",20
"and","numbers",12
"and","numerous",28
"and","nursing",8
"and","nurture",7
"and","nurturing",11
"and","nuts",23
"and","o",10
"and","oak",12
"and","oats",5
"and","obama",32
"and","obey",6
"and","observe",6
"and","obstacles",4
"and","obvious",10
"and","obviously",24
"and","occasional",10
"and","occasionally",27
"and","occupy",10
"and","oceans",3
"and","odd",8
"and","oddly",8
"and","of",550
"and","off",121
"and","offense",3
"and","offer",49
"and","offered",39
"and","offers",37
"and","office",20
"and","offices",14
"and","official",5
"and","officially",6
"and","often",114
"and","oh",38
"and","ohio",48
"and","oil",41
"and","oklahoma",19
"and","old",104
"and","older",79
"and","olive",26
"and","olivia",11
"and","olympic",7
"and","on",595
"and","once",97
"and","one",749
"and","ones",6
"and","onion",21
"and","onions",29
"and","online",47
"and","only",322
"and","onto",26
"and","open",103
"and","opening",17
"and","openly",6
"and","operate",20
"and","operated",25
"and","operating",11
"and","operations",15
"and","opinions",14
"and","opponents",10
"and","opportunities",10
"and","opportunity",17
"and","opposed",5
"and","oprah",5
"and","optimism",12
"and","options",9
"and","or",328
"and","orange",64
"and","oranges",10
"and","order",46
"and","ordered",50
"and","orders",11
"and","organic",20
"and","organization",5
"and","organizational",5
"and","organizations",25
"and","organize",10
"and","organizing",17
"and","orientation",4
"and","original",22
"and","oscar",5
"and","other",1810
"and","others",437
"and","otherwise",16
"and","our",446
"and","ours",9
"and","out",286
"and","outdoor",19
"and","outdoors",3
"and","outgoing",5
"and","outlook",5
"and","outs",11
"and","outside",49
"and","outstanding",7
"and","over",330
"and","overall",29
"and","overcome",9
"and","overhead",4
"and","overnight",8
"and","overwhelmed",8
"and","owen",9
"and","owls",6
"and","own",11
"and","owner",29
"and","pa",9
"and","pacific",12
"and","pacing",6
"and","pack",16
"and","packages",10
"and","packaging",5
"and","packed",13
"and","packing",8
"and","pages",5
"and","paid",45
"and","pain",41
"and","painful",8
"and","painfully",3
"and","painless",7
"and","pains",8
"and","paint",32
"and","paints",5
"and","pairing",4
"and","palm",10
"and","pan",4
"and","pancetta",4
"and","panic",8
"and","pants",10
"and","paper",32
"and","papers",9
"and","paranormal",4
"and","parent",11
"and","parenting",4
"and","parents",51
"and","park",19
"and","parker",4
"and","parking",30
"and","parks",22
"and","parmesan",14
"and","part",46
"and","participate",20
"and","participated",5
"and","participating",10
"and","participation",12
"and","particularly",22
"and","parties",11
"and","partly",14
"and","partner",11
"and","parttime",9
"and","party",42
"and","partying",4
"and","pass",42
"and","passed",21
"and","passes",9
"and","passing",19
"and","passion",31
"and","passionate",18
"and","past",15
"and","pasta",9
"and","paste",25
"and","pastries",6
"and","pat",23
"and","patent",3
"and","path",4
"and","pathetic",5
"and","patience",16
"and","patient",23
"and","patricia",11
"and","patron",4
"and","paul",51
"and","paula",7
"and","pay",102
"and","paying",22
"and","payments",6
"and","pays",8
"and","peace",53
"and","peaceful",15
"and","peaches",3
"and","peanut",19
"and","pear",7
"and","pearl",10
"and","pearls",13
"and","peas",7
"and","peep",5
"and","peeta",5
"and","penalties",12
"and","pencil",4
"and","pencils",5
"and","pending",5
"and","penn",10
"and","pennsylvania",10
"and","people",244
"and","pepper",164
"and","peppermint",5
"and","pepperoni",4
"and","pepsi",3
"and","percent",150
"and","perch",4
"and","perfect",28
"and","perform",16
"and","performance",24
"and","performances",8
"and","performed",19
"and","performing",20
"and","perhaps",121
"and","permanent",11
"and","perseverance",11
"and","persistence",5
"and","personal",88
"and","personalities",5
"and","personality",11
"and","perspective",5
"and","pet",7
"and","pete",10
"and","peter",30
"and","pets",11
"and","phantom",3
"and","phil",13
"and","philadelphia",17
"and","philip",3
"and","philosophical",7
"and","phone",30
"and","phones",4
"and","phony",3
"and","photo",14
"and","photographing",3
"and","photography",15
"and","photos",48
"and","phrases",8
"and","physical",52
"and","physicality",5
"and","physically",24
"and","physics",5
"and","piano",8
"and","pick",84
"and","picked",42
"and","picking",20
"and","pickle",3
"and","pictures",20
"and","pieces",36
"and","pierce",5
"and","pigs",7
"and","pillows",4
"and","pinch",7
"and","pine",14
"and","pink",26
"and","pipa",8
"and","pitch",6
"and","pitching",8
"and","pittsburgh",14
"and","pizza",15
"and","place",119
"and","places",19
"and","placing",10
"and","plan",39
"and","planet",4
"and","planning",40
"and","plans",48
"and","plant",12
"and","planted",8
"and","platforms",4
"and","play",200
"and","played",93
"and","players",30
"and","playful",7
"and","playing",92
"and","plays",24
"and","pleasant",10
"and","please",76
"and","pleasure",12
"and","plenty",40
"and","plum",3
"and","plus",14
"and","pm",152
"and","pocket",6
"and","point",21
"and","pointed",17
"and","pointing",8
"and","police",93
"and","policies",12
"and","policy",25
"and","polish",8
"and","polished",7
"and","polishing",4
"and","political",78
"and","politicians",24
"and","politics",22
"and","polluting",3
"and","pool",8
"and","poop",4
"and","poor",28
"and","poorly",8
"and","pop",35
"and","popped",15
"and","popping",8
"and","pops",7
"and","popular",17
"and","pork",14
"and","ports",4
"and","portuguese",5
"and","pose",3
"and","posing",5
"and","position",6
"and","positive",32
"and","possession",19
"and","possible",27
"and","possibly",98
"and","post",68
"and","posted",24
"and","posters",6
"and","posting",24
"and","posts",7
"and","potato",12
"and","potatoes",7
"and","potential",26
"and","potentially",40
"and","poultry",8
"and","pound",5
"and","pour",38
"and","pouring",8
"and","poverty",9
"and","power",78
"and","powerful",26
"and","powers",7
"and","practical",6
"and","practically",10
"and","practice",27
"and","practiced",9
"and","practices",11
"and","practicing",10
"and","prada",4
"and","praise",15
"and","pray",44
"and","prayed",10
"and","prayer",10
"and","prayers",51
"and","praying",16
"and","precious",14
"and","pregnant",14
"and","prejudice",16
"and","prejudices",5
"and","premium",6
"and","prep",8
"and","prepare",44
"and","prepared",11
"and","preparing",16
"and","presence",6
"and","present",38
"and","presentation",8
"and","presented",16
"and","presents",8
"and","preserve",13
"and","preserved",6
"and","presidents",5
"and","press",32
"and","pressed",13
"and","pressure",13
"and","pretend",16
"and","pretended",7
"and","pretending",7
"and","pretty",60
"and","prevent",37
"and","preventing",9
"and","previous",5
"and","price",14
"and","prices",25
"and","pricey",4
"and","pricing",8
"and","pride",7
"and","prince",13
"and","princess",8
"and","print",25
"and","printed",13
"and","printing",6
"and","prints",5
"and","prison",9
"and","private",60
"and","privilege",7
"and","probably",111
"and","problem",4
"and","problems",11
"and","procedures",22
"and","proceed",9
"and","proceeded",19
"and","proceeds",7
"and","process",17
"and","processed",9
"and","processes",11
"and","produce",22
"and","producer",16
"and","producers",6
"and","producing",11
"and","product",11
"and","production",24
"and","productive",32
"and","productivity",8
"and","products",16
"and","professional",46
"and","professionals",11
"and","professor",13
"and","professors",5
"and","profit",11
"and","profitable",5
"and","profits",8
"and","program",12
"and","programs",21
"and","progress",14
"and","progressive",9
"and","project",9
"and","projects",16
"and","prom",4
"and","prominent",3
"and","promise",12
"and","promised",21
"and","promote",31
"and","promoting",21
"and","promotion",12
"and","promotions",9
"and","promptly",14
"and","proof",6
"and","proper",25
"and","property",25
"and","props",6
"and","prosciutto",6
"and","prose",6
"and","prosper",11
"and","prosperity",20
"and","prosperous",15
"and","protect",46
"and","protecting",7
"and","protein",6
"and","protesters",8
"and","proud",30
"and","prove",10
"and","provide",80
"and","provided",22
"and","provides",36
"and","providing",25
"and","provinces",4
"and","psychological",20
"and","pub",9
"and","public",134
"and","publicly",6
"and","publish",12
"and","published",14
"and","publisher",11
"and","publishers",16
"and","publishing",16
"and","pull",47
"and","pulled",38
"and","pulling",10
"and","pump",9
"and","pumpkin",13
"and","punched",11
"and","punching",9
"and","punishment",7
"and","purchase",20
"and","pure",9
"and","purple",38
"and","purpose",12
"and","purposeful",5
"and","pursue",7
"and","pursuing",6
"and","push",46
"and","pushed",23
"and","pushes",6
"and","pushing",13
"and","put",375
"and","puts",29
"and","putting",59
"and","q",4
"and","qs",4
"and","quality",35
"and","quartered",4
"and","quebec",5
"and","queen",11
"and","queens",9
"and","queso",3
"and","question",8
"and","questioning",4
"and","questions",20
"and","quick",27
"and","quickly",52
"and","quiet",35
"and","quinoa",4
"and","quirky",10
"and","quit",12
"and","quite",51
"and","r",14
"and","rabbits",5
"and","race",18
"and","races",4
"and","rachel",18
"and","racial",5
"and","racism",5
"and","racist",6
"and","racking",3
"and","radiation",9
"and","radical",3
"and","radio",26
"and","rage",5
"and","rain",33
"and","rainbow",6
"and","rainbows",8
"and","rainy",32
"and","raise",37
"and","raised",66
"and","raising",17
"and","raisins",5
"and","ran",96
"and","random",11
"and","randy",11
"and","rangers",8
"and","rank",4
"and","rape",6
"and","raped",9
"and","raping",7
"and","rare",14
"and","rarely",12
"and","raspberry",7
"and","rather",18
"and","ratings",7
"and","raw",13
"and","ray",19
"and","rb",7
"and","rbi",23
"and","rd",16
"and","reach",22
"and","reached",14
"and","read",134
"and","readers",14
"and","readily",6
"and","reading",71
"and","reads",5
"and","ready",188
"and","reagan",3
"and","real",52
"and","realistic",8
"and","reality",20
"and","realize",49
"and","realized",54
"and","realizes",6
"and","realizing",11
"and","really",149
"and","reap",3
"and","rear",6
"and","reasonable",17
"and","reasonably",5
"and","receive",75
"and","received",45
"and","receiving",20
"and","recent",14
"and","recently",20
"and","reception",6
"and","recess",4
"and","recipes",13
"and","recognition",9
"and","recognize",8
"and","recognizing",4
"and","recommended",10
"and","record",19
"and","recorded",12
"and","recording",16
"and","recover",8
"and","recovered",12
"and","recovering",5
"and","recovery",12
"and","recreation",43
"and","recycle",9
"and","recycled",6
"and","recycling",9
"and","red",99
"and","redesign",5
"and","reduce",48
"and","reduced",17
"and","reducing",11
"and","refer",5
"and","references",7
"and","referrals",3
"and","referred",7
"and","refers",3
"and","refining",3
"and","reflect",18
"and","reform",7
"and","refreshing",17
"and","refreshments",7
"and","refried",4
"and","refuse",11
"and","refused",29
"and","refusing",6
"and","regardless",4
"and","region",3
"and","regional",20
"and","register",16
"and","registered",8
"and","registering",3
"and","registration",6
"and","regret",10
"and","regular",24
"and","regulatory",16
"and","rehabilitation",10
"and","reinforce",9
"and","relate",3
"and","related",25
"and","relationships",15
"and","relatives",26
"and","relax",53
"and","relaxation",12
"and","relaxed",8
"and","relaxing",34
"and","release",15
"and","released",57
"and","releasing",7
"and","relentless",8
"and","reliability",7
"and","reliable",10
"and","religious",23
"and","rely",8
"and","remade",4
"and","remain",23
"and","remains",32
"and","remember",82
"and","remembered",18
"and","remembering",12
"and","remembers",5
"and","remind",13
"and","reminded",9
"and","remove",30
"and","removed",15
"and","removes",5
"and","removing",12
"and","renewal",3
"and","renewed",8
"and","rent",13
"and","reopen",4
"and","repair",15
"and","repairs",4
"and","repeat",12
"and","repeatedly",7
"and","replace",18
"and","replaced",32
"and","report",29
"and","reported",20
"and","reporting",12
"and","reports",8
"and","represents",6
"and","republicans",30
"and","request",13
"and","require",19
"and","requirements",5
"and","requires",18
"and","reread",18
"and","rescue",31
"and","research",49
"and","resell",4
"and","resentment",3
"and","reservations",7
"and","reserve",11
"and","resist",3
"and","resolution",5
"and","resources",33
"and","respect",68
"and","respectful",10
"and","respond",11
"and","responds",4
"and","responsibilities",12
"and","rest",23
"and","restaurant",25
"and","restaurants",55
"and","resting",7
"and","restore",14
"and","restoring",7
"and","results",11
"and","retail",22
"and","retailers",13
"and","retention",5
"and","retired",22
"and","return",56
"and","returned",49
"and","returns",8
"and","reveal",11
"and","review",24
"and","reviewing",6
"and","reviews",6
"and","revise",7
"and","revised",6
"and","revolution",6
"and","reward",10
"and","rewarded",3
"and","rewarding",11
"and","rewards",10
"and","ribbons",5
"and","rice",36
"and","rich",30
"and","richness",3
"and","rick",22
"and","ride",25
"and","riding",13
"and","right",105
"and","rights",9
"and","riley",9
"and","rinse",10
"and","rip",7
"and","ripe",6
"and","ripped",11
"and","rising",21
"and","risk",16
"and","river",14
"and","road",14
"and","roast",12
"and","roasted",25
"and","rob",19
"and","robert",36
"and","robin",9
"and","rochester",4
"and","rock",46
"and","rocked",5
"and","rockets",4
"and","rocking",7
"and","rocks",9
"and","role",6
"and","roll",127
"and","rolled",21
"and","rolling",20
"and","rolls",8
"and","romance",4
"and","rome",7
"and","romney",20
"and","ron",21
"and","ronnie",5
"and","room",14
"and","rooms",6
"and","roosevelt",7
"and","root",10
"and","rose",21
"and","roses",6
"and","ross",6
"and","round",21
"and","routes",5
"and","routine",3
"and","rows",7
"and","roxy",4
"and","rt",34
"and","rub",9
"and","rubbed",5
"and","rubber",6
"and","ruben",3
"and","rude",8
"and","rudy",6
"and","ruin",6
"and","rule",9
"and","ruled",5
"and","rules",14
"and","run",123
"and","running",172
"and","runs",49
"and","rural",17
"and","rush",4
"and","russell",16
"and","russia",21
"and","russian",8
"and","rust",6
"and","ryan",50
"and","ryder",3
"and","s",183
"and","sacks",5
"and","sacrifice",14
"and","sad",37
"and","sadly",14
"and","sadness",10
"and","safe",57
"and","safer",7
"and","safety",63
"and","sage",6
"and","said",559
"and","saint",3
"and","saints",7
"and","salad",7
"and","salads",9
"and","salaries",5
"and","sale",8
"and","sales",36
"and","salsa",22
"and","salt",93
"and","sam",31
"and","same",18
"and","samir",3
"and","sample",9
"and","samples",5
"and","sams",7
"and","san",68
"and","sand",19
"and","sandals",7
"and","sandwich",6
"and","sandwiches",12
"and","sandy",13
"and","sang",22
"and","santa",14
"and","sarah",22
"and","sasha",6
"and","sat",47
"and","satan",3
"and","satisfy",6
"and","satisfying",7
"and","saturated",3
"and","saturday",106
"and","saudi",10
"and","sausage",16
"and","sausages",5
"and","save",82
"and","saved",19
"and","saving",23
"and","savings",3
"and","savior",9
"and","savor",5
"and","savory",10
"and","saw",148
"and","say",364
"and","saying",49
