"item","Frequency"
"energy and",163
"especially if",163
"fact i",163
"fall in",163
"go up",163
"he gave",163
"he played",163
"health insurance",163
"how she",163
"i meant",163
"in no",163
"in trouble",163
"it there",163
"my bed",163
"office of",163
"one at",163
"only be",163
"parents and",163
"prepared to",163
"road and",163
"saying i",163
"so is",163
"that only",163
"the battle",163
"the bulls",163
"the open",163
"think my",163
"to last",163
"up but",163
"way they",163
"we never",163
"whether they",163
"who knew",163
"write about",163
"yeah that",163
"a challenge",162
"a fire",162
"already know",162
"an american",162
"approach to",162
"are making",162
"but on",162
"coffee and",162
"everything that",162
"feels good",162
"for details",162
"good in",162
"harry potter",162
"history and",162
"http www",162
"is best",162
"it by",162
"like him",162
"mean the",162
"much the",162
"my thoughts",162
"of health",162
"ones that",162
"red sox",162
"s important",162
"she wants",162
"sure they",162
"than just",162
"the above",162
"the amazing",162
"the release",162
"them into",162
"to fit",162
"tonight for",162
"two year",162
"who the",162
"your phone",162
"a giant",161
"a professional",161
"act of",161
"aimed at",161
"and ask",161
"and because",161
"and finally",161
"art of",161
"association of",161
"between a",161
"for school",161
"i worked",161
"m tired",161
"me today",161
"middle class",161
"mother of",161
"much love",161
"needed a",161
"of 5",161
"of another",161
"of times",161
"paper and",161
"review of",161
"schools and",161
"t keep",161
"the artist",161
"the golden",161
"the total",161
"through it",161
"to order",161
"turn the",161
"up early",161
"wondering if",161
"work but",161
"worked on",161
"world series",161
"15 years",160
"2 in",160
"8 million",160
"about two",160
"and bring",160
"and feel",160
"and fun",160
"and im",160
"and local",160
"and really",160
"are an",160
"at 12",160
"at age",160
"for just",160
"for kids",160
"given a",160
"great show",160
"grocery store",160
"i followed",160
"it even",160
"its way",160
"me because",160
"me get",160
"oh you",160
"oregon s",160
"other and",160
"ought to",160
"out some",160
"participating in",160
"president s",160
"say what",160
"send a",160
"the major",160
"the service",160
"the term",160
"the twitter",160
"the works",160
"they must",160
"this whole",160
"to settle",160
"tuned for",160
"turn to",160
"us with",160
"was told",160
"we believe",160
"what my",160
"when did",160
"you coming",160
"a pic",159
"and since",159
"any way",159
"appear to",159
"around here",159
"attempting to",159
"be working",159
"described as",159
"guys i",159
"had fun",159
"have another",159
"he left",159
"held in",159
"i prefer",159
"is called",159
"month of",159
"more for",159
"one has",159
"park and",159
"play for",159
"probably not",159
"sad to",159
"saw you",159
"saying he",159
"saying the",159
"says she",159
"spirit of",159
"sweet and",159
"t shirts",159
"taught me",159
"the cause",159
"the comments",159
"the contract",159
"the vikings",159
"the wedding",159
"to 6",159
"to hide",159
"to shoot",159
"together to",159
"u want",159
"up when",159
"very little",159
"written by",159
"you start",159
"your business",159
"20 000",158
"4 cup",158
"50 000",158
"a teacher",158
"all week",158
"and left",158
"and thought",158
"called me",158
"choice of",158
"end to",158
"gets to",158
"got out",158
"her father",158
"his last",158
"i ate",158
"in vegas",158
"is crazy",158
"jersey city",158
"just started",158
"killed in",158
"law and",158
"life to",158
"likes to",158
"not make",158
"of others",158
"office in",158
"people at",158
"perhaps the",158
"rock and",158
"s next",158
"second time",158
"t play",158
"t realize",158
"take advantage",158
"that an",158
"the crew",158
"the holidays",158
"the impact",158
"the large",158
"through this",158
"to taste",158
"truth is",158
"until we",158
"washington d",158
"we might",158
"weather is",158
"well we",158
"west coast",158
"which you",158
"work that",158
"would come",158
"would i",158
"year we",158
"yes that",158
"you aren",158
"a larger",157
"about all",157
"all kinds",157
"allow the",157
"are available",157
"arrived at",157
"but because",157
"case you",157
"changes in",157
"cheese and",157
"come home",157
"days ago",157
"discuss the",157
"especially in",157
"follow up",157
"for 20",157
"for comment",157
"for help",157
"friends to",157
"friends who",157
"game for",157
"hands on",157
"he asked",157
"hold on",157
"i plan",157
"i probably",157
"in detroit",157
"it my",157
"just get",157
"just let",157
"keep my",157
"m excited",157
"m very",157
"minutes or",157
"much you",157
"nice and",157
"of beer",157
"off your",157
"out if",157
"people you",157
"please don",157
"record of",157
"road to",157
"s getting",157
"said at",157
"say about",157
"share a",157
"she does",157
"short of",157
"sides of",157
"signed up",157
"students to",157
"sugar and",157
"than 2",157
"that does",157
"that its",157
"the brewers",157
"the clock",157
"the lawsuit",157
"the letter",157
"the oil",157
"the rangers",157
"the seventh",157
"the stuff",157
"the thought",157
"too early",157
"was working",157
"week or",157
"week with",157
"wow that",157
"you both",157
"young man",157
"3 0",156
"a film",156
"a mistake",156
"ago the",156
"all their",156
"an example",156
"are as",156
"are made",156
"breast cancer",156
"but so",156
"but some",156
"ceo of",156
"education and",156
"ever been",156
"family is",156
"funny how",156
"get all",156
"has it",156
"have gotten",156
"he started",156
"here the",156
"in honor",156
"includes a",156
"job of",156
"later i",156
"long ago",156
"mean that",156
"means i",156
"of san",156
"posted on",156
"put them",156
"rt what",156
"t expect",156
"the album",156
"the conversation",156
"the island",156
"the standard",156
"the woods",156
"they still",156
"to compete",156
"to wake",156
"were there",156
"whether or",156
"who doesn",156
"why don",156
"2 cup",155
"a doctor",155
"a step",155
"amazing and",155
"and like",155
"and started",155
"city in",155
"city to",155
"community college",155
"day before",155
"day so",155
"fall asleep",155
"family s",155
"for everything",155
"four of",155
"friend s",155
"guilty to",155
"has just",155
"hate to",155
"have nothing",155
"her son",155
"him at",155
"lead the",155
"life s",155
"lunch and",155
"m good",155
"new song",155
"note that",155
"part time",155
"people say",155
"pretty cool",155
"romney s",155
"s better",155
"s decision",155
"say to",155
"season is",155
"so sweet",155
"spend the",155
"t so",155
"than an",155
"than ever",155
"that awkward",155
"that comes",155
"that looks",155
"that really",155
"the festival",155
"the kid",155
"the mix",155
"their new",155
"they go",155
"this team",155
"was up",155
"we both",155
"we took",155
"1 billion",154
"5 years",154
"a clear",154
"a final",154
"a six",154
"and great",154
"and into",154
"be considered",154
"be for",154
"better be",154
"building a",154
"but here",154
"by far",154
"county sheriff",154
"fire and",154
"great night",154
"his best",154
"is never",154
"it got",154
"jobs in",154
"many as",154
"moment of",154
"my mouth",154
"open and",154
"place of",154
"post i",154
"post on",154
"reach the",154
"story is",154
"than what",154
"the administration",154
"the arts",154
"the low",154
"the primary",154
"the recession",154
"their families",154
"think she",154
"this show",154
"two people",154
"when that",154
"which had",154
"000 for",153
"000 square",153
"3 days",153
"a mile",153
"am now",153
"and high",153
"and saw",153
"are pretty",153
"as though",153
"can just",153
"chose to",153
"comes in",153
"day or",153
"doing so",153
"east coast",153
"ensure that",153
"for 30",153
"for myself",153
"fun with",153
"happy monday",153
"has ever",153
"her daughter",153
"in half",153
"in most",153
"invited to",153
"is ready",153
"late in",153
"m hoping",153
"million for",153
"more fun",153
"more money",153
"of death",153
"place on",153
"post a",153
"resulted in",153
"s nice",153
"students who",153
"t we",153
"take over",153
"than we",153
"that god",153
"that show",153
"the newspaper",153
"the position",153
"the stadium",153
"third quarter",153
"though they",153
"together the",153
"wanted a",153
"we started",153
"work the",153
"wrote a",153
"a 15",152
"a massive",152
"a potential",152
"a set",152
"added that",152
"am still",152
"brought to",152
"done for",152
"door to",152
"first in",152
"followed me",152
"how could",152
"i kept",152
"interesting to",152
"it appears",152
"it turns",152
"light of",152
"m happy",152
"m working",152
"of children",152
"on july",152
"out from",152
"police chief",152
"remember to",152
"running for",152
"s book",152
"s okay",152
"say is",152
"show i",152
"started with",152
"sunday s",152
"sure how",152
"that moment",152
"the dough",152
"the meantime",152
"the proposal",152
"the walls",152
"thought he",152
"to purchase",152
"to where",152
"very important",152
"was right",152
"we found",152
"you ready",152
"000 a",151
"already been",151
"argued that",151
"aspects of",151
"can give",151
"children are",151
"company is",151
"doing something",151
"get together",151
"gets the",151
"gone to",151
"home runs",151
"i ain",151
"i called",151
"i received",151
"i write",151
"it needs",151
"keep them",151
"lost the",151
"m watching",151
"museum of",151
"music video",151
"new book",151
"no it",151
"on by",151
"over again",151
"put my",151
"sleep in",151
"so to",151
"store and",151
"stuff i",151
"that good",151
"the bears",151
"the names",151
"the plant",151
"the test",151
"then she",151
"this series",151
"this sunday",151
"those people",151
"to san",151
"to travel",151
"web site",151
"will become",151
"yes the",151
"1 cup",150
"7 percent",150
"a natural",150
"a restaurant",150
"a tree",150
"african american",150
"again the",150
"at him",150
"at how",150
"bring to",150
"by now",150
"can play",150
"class of",150
"come down",150
"community and",150
"days until",150
"facebook and",150
"five year",150
"for 15",150
"for i",150
"friday at",150
"girl who",150
"gonna get",150
"hours to",150
"how that",150
"human rights",150
"i watch",150
"ideas for",150
"it here",150
"it only",150
"left and",150
"made from",150
"money from",150
"never thought",150
"of several",150
"park in",150
"s mother",150
"saturday s",150
"something in",150
"street in",150
"task force",150
"that while",150
"the student",150
"they really",150
"this girl",150
"to review",150
"tomorrow and",150
"waiting on",150
"watch out",150
"we won",150
"what your",150
"you now",150
"your first",150
"your hands",150
"your not",150
"a shout",149
"an entire",149
"are awesome",149
"below the",149
"bottom line",149
"care and",149
"connect with",149
"court in",149
"enough of",149
"fight for",149
"for which",149
"friday the",149
"having an",149
"he thinks",149
"in as",149
"it before",149
"left for",149
"look up",149
"more details",149
"much like",149
"new job",149
"new years",149
"now at",149
"of human",149
"our friends",149
"re trying",149
"remind me",149
"run and",149
"run to",149
"say a",149
"season in",149
"set a",149
"so as",149
"struck out",149
"t read",149
"that didn",149
"that don",149
"the planet",149
"the product",149
"to 8",149
"was shot",149
"who died",149
"year at",149
"yes and",149
"9 percent",148
"a bar",148
"afford to",148
"all year",148
"always the",148
"an adult",148
"and cut",148
"and read",148
"book of",148
"but said",148
"buy it",148
"changed the",148
"difference in",148
"do more",148
"drive to",148
"family of",148
"for 2012",148
"friends i",148
"government s",148
"hey you",148
"hold the",148
"in 2003",148
"in atlanta",148
"is based",148
"its been",148
"just going",148
"just wanna",148
"keep a",148
"know my",148
"like in",148
"lol you",148
"long enough",148
"longer than",148
"look back",148
"means a",148
"mental health",148
"my cousin",148
"next two",148
"not about",148
"notre dame",148
"of energy",148
"ohio s",148
"on each",148
"or until",148
"our children",148
"past year",148
"people think",148
"percentage of",148
"reported that",148
"right thing",148
"shit i",148
"the economic",148
"the effort",148
"the election",148
"the environment",148
"the european",148
